property_master_id,latitude,longitude,spatial_match_source,accessibility_score,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,restaurants_distance_km,transit_stations_distance_km,highways_distance_km,airports_distance_km,main_roads_distance_km,schools_3km,hospitals_5km,parks_3km,restaurants_1km,transit_stations_3km
PROP-6121B8A3C7F7,22.512206323300404,88.34335665946769,city_center_fallback,53.7,2.743,2.92,0.583,2.832,3.511,0.889,1.078,0.493,2.686,38.116,1.389,1,6,3,0,2
PROP-A1E5ED6769DD,22.615294347589817,88.47009669166655,city_center_fallback,24.0,2.804,4.464,7.215,4.158,5.689,2.536,2.813,3.688,10.859,21.155,2.118,1,1,1,0,0
PROP-A80ACD01FC70,22.45947743027738,88.41110031726251,city_center_fallback,38.9,2.594,2.304,1.238,5.496,5.962,3.832,2.574,1.211,7.734,39.251,2.491,2,1,0,0,1
PROP-EE762650664D,22.618179832815684,88.45151015453821,city_center_fallback,29.6,2.006,3.186,5.382,2.577,4.644,3.758,2.518,2.462,10.443,21.979,3.527,2,2,0,0,1
PROP-65FB2F240684,22.61598378883414,88.3856038415835,city_center_fallback,43.3,3.477,2.423,1.597,5.817,0.962,1.647,0.772,0.191,7.473,26.772,0.815,0,5,3,1,2
PROP-C7D1D086BFB7,22.557528,88.4044645,secondary_lookup,51.5,0.687,2.869,2.721,7.09,0.455,2.49,0.792,1.997,3.718,30.273,5.162,4,6,2,2,3
PROP-052301008C97,22.598431270908094,88.36488279784163,city_center_fallback,42.4,2.839,1.63,3.479,5.159,1.93,1.572,1.019,2.002,4.757,29.658,2.215,1,5,1,0,1
PROP-D0D832658684,22.541634,88.38525,secondary_lookup,51.0,1.691,1.639,1.481,4.776,2.396,2.508,1.791,0.227,3.53,32.873,4.308,1,5,1,0,4
PROP-8532E4422370,22.500995547432655,88.33626652307568,city_center_fallback,47.5,1.303,3.554,1.699,3.523,4.05,1.713,2.404,1.916,3.181,39.541,2.821,1,5,2,0,1
PROP-173B603D2C5C,22.61598378883414,88.3856038415835,city_center_fallback,43.3,3.477,2.423,1.597,5.817,0.962,1.647,0.772,0.191,7.473,26.772,0.815,0,5,3,1,2
PROP-A693CCC6FF35,22.5551625,88.390206,secondary_lookup,52.3,1.459,1.446,1.56,5.622,1.601,2.9,0.835,1.144,4.15,31.374,5.067,4,5,0,1,3
PROP-34B2068FD18D,22.5551625,88.390206,secondary_lookup,52.3,1.459,1.446,1.56,5.622,1.601,2.9,0.835,1.144,4.15,31.374,5.067,4,5,0,1,3
PROP-C84D430491CB,22.751423437220076,88.56318091505726,city_center_fallback,8.5,7.443,4.885,14.535,5.271,16.232,8.087,5.777,6.766,26.864,3.258,10.413,0,0,0,0,0
PROP-8A7E6478980C,22.75164555312727,88.55672854371532,city_center_fallback,9.2,8.042,4.233,13.96,4.615,15.742,8.082,5.874,6.203,26.258,3.647,10.033,0,1,0,0,0
PROP-DC398143EF49,22.73080005023345,88.38185787980618,city_center_fallback,33.3,2.051,3.31,2.14,11.852,5.712,5.138,1.938,3.648,9.845,21.001,3.257,2,2,0,0,0
PROP-83FF60D8DAA7,22.69400042174317,88.2949606674624,city_center_fallback,29.5,5.357,5.985,2.594,11.374,1.882,2.34,1.368,0.458,3.116,30.69,3.504,0,0,1,0,2
PROP-9F5A1272C537,22.566514,88.412438,secondary_lookup,47.5,0.619,3.132,3.422,8.278,1.595,2.43,1.777,2.549,4.363,28.982,4.072,5,5,1,0,1
PROP-5F5A056547CB,22.590448590162367,88.5271196562639,city_center_fallback,10.6,5.232,7.348,7.032,2.28,11.664,4.802,3.515,3.382,12.208,21.335,3.08,0,0,0,0,0
PROP-163A573F39D1,22.383039284612966,88.45756635162287,city_center_fallback,17.1,2.393,6.373,8.718,4.945,15.673,6.31,2.124,6.756,12.182,45.471,5.259,1,0,0,0,0
PROP-63FC8D0B51D4,22.40331958176136,88.23371321243124,city_center_fallback,11.1,9.578,5.65,6.247,15.867,15.591,3.311,7.65,2.456,7.438,54.637,5.032,0,0,0,0,1
PROP-3D22DCD6666E,22.689368570679274,88.47695707034988,city_center_fallback,17.5,3.973,6.779,4.12,7.072,5.026,4.849,3.562,0.911,16.442,14.344,2.654,0,0,0,0,1
PROP-BA46996A0C4C,22.689368570679274,88.47695707034988,city_center_fallback,17.5,3.973,6.779,4.12,7.072,5.026,4.849,3.562,0.911,16.442,14.344,2.654,0,0,0,0,1
PROP-A642AD9C55F3,22.37452002749853,88.38138018039677,city_center_fallback,24.0,3.382,2.928,3.346,3.72,14.182,3.816,2.891,2.775,12.931,49.095,3.026,0,1,0,0,1
PROP-7F01B92C9812,22.5981425353437,88.28179047356174,city_center_fallback,45.9,1.336,3.94,3.906,3.519,3.78,1.273,0.094,1.288,0.808,36.485,0.083,2,1,1,1,1
PROP-7F2EBE29B8C3,22.557528,88.4044645,secondary_lookup,51.5,0.687,2.869,2.721,7.09,0.455,2.49,0.792,1.997,3.718,30.273,5.162,4,6,2,2,3
PROP-BBA65C2F0289,22.507443424969836,88.42172893767128,city_center_fallback,41.8,2.647,2.976,2.742,6.695,2.976,1.635,1.453,3.611,2.319,34.014,3.998,1,3,2,0,0
PROP-B603B933892C,22.689828538082807,88.40802611181341,city_center_fallback,30.8,3.421,1.925,2.973,6.569,4.826,4.679,1.972,1.934,9.57,20.131,2.373,0,2,0,0,1
PROP-B941B0CEF824,22.585094544555414,88.24472932988884,city_center_fallback,37.4,2.412,3.068,2.095,3.395,5.078,3.795,3.017,2.673,3.38,40.477,2.729,2,3,0,0,1
PROP-72CF1FEAD2BE,22.512526622967805,88.28419707929324,city_center_fallback,37.5,2.346,2.051,2.782,6.274,4.104,5.288,3.246,2.237,4.213,42.231,3.275,2,4,0,0,2
PROP-BCB8C1ABFD99,22.564004532556442,88.44005696521275,city_center_fallback,42.9,1.406,1.033,4.443,8.157,3.713,4.516,1.24,2.278,4.38,27.626,1.669,4,4,0,0,3
PROP-09DC54E4DC1A,22.557528,88.4044645,secondary_lookup,51.5,0.687,2.869,2.721,7.09,0.455,2.49,0.792,1.997,3.718,30.273,5.162,4,6,2,2,3
PROP-B0DC6907681B,22.566514,88.412438,secondary_lookup,47.5,0.619,3.132,3.422,8.278,1.595,2.43,1.777,2.549,4.363,28.982,4.072,5,5,1,0,1
PROP-FDD0710C19A4,22.566514,88.412438,secondary_lookup,47.5,0.619,3.132,3.422,8.278,1.595,2.43,1.777,2.549,4.363,28.982,4.072,5,5,1,0,1
PROP-E9111B28CA27,22.557528,88.4044645,secondary_lookup,51.5,0.687,2.869,2.721,7.09,0.455,2.49,0.792,1.997,3.718,30.273,5.162,4,6,2,2,3
PROP-08F1A7925EC2,22.566514,88.412438,secondary_lookup,47.5,0.619,3.132,3.422,8.278,1.595,2.43,1.777,2.549,4.363,28.982,4.072,5,5,1,0,1
PROP-11FC3BADC2FD,22.512526622967805,88.28419707929324,city_center_fallback,37.5,2.346,2.051,2.782,6.274,4.104,5.288,3.246,2.237,4.213,42.231,3.275,2,4,0,0,2
PROP-717B75445808,22.751423437220076,88.56318091505726,city_center_fallback,8.5,7.443,4.885,14.535,5.271,16.232,8.087,5.777,6.766,26.864,3.258,10.413,0,0,0,0,0
PROP-CFEBC8FF5FEE,22.720807515232167,88.34275905198716,city_center_fallback,33.8,2.114,3.596,4.58,13.431,1.665,3.459,1.547,1.614,6.787,25.161,0.979,1,1,0,0,1
PROP-C0AB0F037EDA,22.772519141986553,88.40419535044119,city_center_fallback,18.5,6.768,2.388,3.763,11.201,10.194,10.31,2.051,5.189,14.91,18.106,4.212,0,1,0,0,0
PROP-7BAEE35653E3,22.512206323300404,88.34335665946769,city_center_fallback,53.7,2.743,2.92,0.583,2.832,3.511,0.889,1.078,0.493,2.686,38.116,1.389,1,6,3,0,2
PROP-C6E5D8BEE7FD,22.557528,88.4044645,secondary_lookup,51.5,0.687,2.869,2.721,7.09,0.455,2.49,0.792,1.997,3.718,30.273,5.162,4,6,2,2,3
PROP-C7AFB6F70158,22.488808390398138,88.16465754768186,city_center_fallback,19.8,4.022,3.991,6.308,14.097,11.364,11.02,0.91,3.042,4.557,53.314,4.899,0,2,0,1,0
PROP-39DABEF9C89F,22.557528,88.4044645,secondary_lookup,51.5,0.687,2.869,2.721,7.09,0.455,2.49,0.792,1.997,3.718,30.273,5.162,4,6,2,2,3
PROP-B61D662ACF16,22.75542724309639,88.40840087244628,city_center_fallback,23.8,5.973,2.469,2.003,10.682,9.395,8.911,0.196,3.555,13.7,17.817,3.481,0,2,0,1,0
PROP-44F00B2A8408,22.45947743027738,88.41110031726251,city_center_fallback,38.9,2.594,2.304,1.238,5.496,5.962,3.832,2.574,1.211,7.734,39.251,2.491,2,1,0,0,1
PROP-1A8A55A8342C,22.590448590162367,88.5271196562639,city_center_fallback,10.6,5.232,7.348,7.032,2.28,11.664,4.802,3.515,3.382,12.208,21.335,3.08,0,0,0,0,0
PROP-65EAA9316AAF,22.751423437220076,88.56318091505726,city_center_fallback,8.5,7.443,4.885,14.535,5.271,16.232,8.087,5.777,6.766,26.864,3.258,10.413,0,0,0,0,0
PROP-A0B9B10C27EA,22.60448754269468,88.44700563430912,city_center_fallback,36.9,1.259,1.811,5.978,3.782,4.937,3.615,2.955,1.033,8.851,23.479,3.292,3,1,0,0,2
PROP-7DA8D44CCAE4,22.566514,88.412438,secondary_lookup,47.5,0.619,3.132,3.422,8.278,1.595,2.43,1.777,2.549,4.363,28.982,4.072,5,5,1,0,1
PROP-23AE34F44E09,22.536443492739384,88.54298439442196,city_center_fallback,10.6,5.825,7.907,6.695,7.806,8.939,9.107,2.69,3.57,8.502,26.899,3.709,0,0,0,0,0
PROP-310D94CC513A,22.61433149800365,88.27714438940419,city_center_fallback,42.2,1.748,2.537,5.14,4.524,1.936,2.836,0.404,0.576,1.758,35.952,1.582,1,1,1,1,1
PROP-CEA72DA6CB0F,22.488808390398138,88.16465754768186,city_center_fallback,19.8,4.022,3.991,6.308,14.097,11.364,11.02,0.91,3.042,4.557,53.314,4.899,0,2,0,1,0
PROP-BFAED4FD87E6,22.491354240544155,88.17131101463583,city_center_fallback,21.6,3.392,4.441,5.786,13.387,10.633,10.665,0.249,2.539,3.883,52.597,4.759,0,1,0,1,1
PROP-2A780DBBAED3,22.498894356803774,88.39989950325169,city_center_fallback,51.8,0.513,2.515,3.543,4.264,2.511,1.337,0.99,2.153,3.983,35.955,4.327,1,4,2,0,1
PROP-3BF55226E9AA,22.536443492739384,88.54298439442196,city_center_fallback,10.6,5.825,7.907,6.695,7.806,8.939,9.107,2.69,3.57,8.502,26.899,3.709,0,0,0,0,0
PROP-F0BB9F485F26,22.615294347589817,88.47009669166655,city_center_fallback,24.0,2.804,4.464,7.215,4.158,5.689,2.536,2.813,3.688,10.859,21.155,2.118,1,1,1,0,0
PROP-6A8E5327CE9C,22.61433149800365,88.27714438940419,city_center_fallback,42.2,1.748,2.537,5.14,4.524,1.936,2.836,0.404,0.576,1.758,35.952,1.582,1,1,1,1,1
PROP-A581345ECB12,22.566514,88.412438,secondary_lookup,47.5,0.619,3.132,3.422,8.278,1.595,2.43,1.777,2.549,4.363,28.982,4.072,5,5,1,0,1
PROP-D3D82032179E,22.590448590162367,88.5271196562639,city_center_fallback,10.6,5.232,7.348,7.032,2.28,11.664,4.802,3.515,3.382,12.208,21.335,3.08,0,0,0,0,0
PROP-C8430A3AAD4B,22.689828538082807,88.40802611181341,city_center_fallback,30.8,3.421,1.925,2.973,6.569,4.826,4.679,1.972,1.934,9.57,20.131,2.373,0,2,0,0,1
PROP-8B1F6CF6B90D,22.61433149800365,88.27714438940419,city_center_fallback,42.2,1.748,2.537,5.14,4.524,1.936,2.836,0.404,0.576,1.758,35.952,1.582,1,1,1,1,1
PROP-F2593A89607B,22.49661428908121,88.47156206777503,city_center_fallback,35.8,7.381,1.527,1.552,11.832,8.033,6.077,2.384,0.824,0.768,33.008,0.859,0,2,0,0,1
PROP-AB8A39674532,22.463375736120174,88.18573735265423,city_center_fallback,26.0,3.007,2.658,4.183,14.607,11.524,7.645,3.642,5.432,6.132,53.395,1.338,0,1,0,0,0
PROP-245CFFFF7379,22.61598378883414,88.3856038415835,city_center_fallback,43.3,3.477,2.423,1.597,5.817,0.962,1.647,0.772,0.191,7.473,26.772,0.815,0,5,3,1,2
PROP-D6ABE38C039D,22.6119078731436,88.53522378943119,city_center_fallback,10.1,4.216,9.503,9.37,3.331,10.995,5.93,2.189,3.425,14.723,18.816,2.255,0,0,0,0,0
PROP-6918BFBF91E2,22.566514,88.412438,secondary_lookup,47.5,0.619,3.132,3.422,8.278,1.595,2.43,1.777,2.549,4.363,28.982,4.072,5,5,1,0,1
PROP-CCFF0472A05E,22.689828538082807,88.40802611181341,city_center_fallback,30.8,3.421,1.925,2.973,6.569,4.826,4.679,1.972,1.934,9.57,20.131,2.373,0,2,0,0,1
PROP-115445D45DF4,22.566514,88.412438,secondary_lookup,47.5,0.619,3.132,3.422,8.278,1.595,2.43,1.777,2.549,4.363,28.982,4.072,5,5,1,0,1
PROP-331B8B4FC38D,22.590448590162367,88.5271196562639,city_center_fallback,10.6,5.232,7.348,7.032,2.28,11.664,4.802,3.515,3.382,12.208,21.335,3.08,0,0,0,0,0
PROP-49BA8145DDAD,22.590448590162367,88.5271196562639,city_center_fallback,10.6,5.232,7.348,7.032,2.28,11.664,4.802,3.515,3.382,12.208,21.335,3.08,0,0,0,0,0
PROP-ED6C438664B2,22.491354240544155,88.17131101463583,city_center_fallback,21.6,3.392,4.441,5.786,13.387,10.633,10.665,0.249,2.539,3.883,52.597,4.759,0,1,0,1,1
PROP-F2BF8C11A7EF,22.712644513616937,88.36714015460858,city_center_fallback,37.8,1.451,2.908,3.701,11.048,3.767,2.668,1.208,3.966,7.333,23.005,2.544,3,1,1,0,0
PROP-7A682F6B298F,22.720807515232167,88.34275905198716,city_center_fallback,33.8,2.114,3.596,4.58,13.431,1.665,3.459,1.547,1.614,6.787,25.161,0.979,1,1,0,0,1
PROP-C0EACF98B88D,22.45947743027738,88.41110031726251,city_center_fallback,38.9,2.594,2.304,1.238,5.496,5.962,3.832,2.574,1.211,7.734,39.251,2.491,2,1,0,0,1
PROP-B6B9CEE33049,22.576868955854263,88.47713851395768,city_center_fallback,36.5,1.562,2.806,3.455,3.821,7.693,2.006,3.096,1.559,7.822,24.545,2.301,1,2,1,0,2
PROP-2ED7A356117B,22.75542724309639,88.40840087244628,city_center_fallback,23.8,5.973,2.469,2.003,10.682,9.395,8.911,0.196,3.555,13.7,17.817,3.481,0,2,0,1,0
PROP-3B00F1A922BF,22.75542724309639,88.40840087244628,city_center_fallback,23.8,5.973,2.469,2.003,10.682,9.395,8.911,0.196,3.555,13.7,17.817,3.481,0,2,0,1,0
PROP-9C960929506D,22.710342576525246,88.403522498001,city_center_fallback,31.0,2.315,2.388,3.179,8.831,6.897,5.186,1.332,0.468,10.088,19.58,1.713,1,2,0,0,1
PROP-F20778F6FFA7,22.75542724309639,88.40840087244628,city_center_fallback,23.8,5.973,2.469,2.003,10.682,9.395,8.911,0.196,3.555,13.7,17.817,3.481,0,2,0,1,0
PROP-63A4C647D1E7,22.557528,88.4044645,secondary_lookup,51.5,0.687,2.869,2.721,7.09,0.455,2.49,0.792,1.997,3.718,30.273,5.162,4,6,2,2,3
PROP-B9B8EF509771,22.585875074898,88.20111767570118,city_center_fallback,36.6,2.169,1.734,3.085,7.549,7.761,2.789,2.89,1.839,6.356,44.308,7.134,1,3,1,0,2
PROP-A647DDA7E754,22.6658680910021,88.27674472423003,city_center_fallback,32.9,4.002,5.324,2.101,8.962,2.124,3.522,0.581,2.485,2.537,33.493,3.786,0,0,0,1,3
PROP-5883DDB271CD,22.475248631071086,88.50846213301288,city_center_fallback,18.9,9.409,2.906,5.64,13.653,7.591,10.122,2.351,3.683,3.758,34.237,1.165,0,1,0,0,0
PROP-3505BB0416A9,22.67789367676886,88.2142403825252,city_center_fallback,14.1,5.175,7.375,5.004,13.6,6.747,5.803,3.798,3.246,8.251,39.136,10.258,0,0,0,0,0
PROP-6741AF8F9998,22.531758573150988,88.52932351129739,city_center_fallback,12.0,6.426,6.716,5.44,7.732,9.212,8.599,2.718,3.352,7.074,27.648,3.294,0,0,0,0,0
PROP-2DBC586B6B1A,22.45947743027738,88.41110031726251,city_center_fallback,38.9,2.594,2.304,1.238,5.496,5.962,3.832,2.574,1.211,7.734,39.251,2.491,2,1,0,0,1
PROP-F291071CE413,22.6658680910021,88.27674472423003,city_center_fallback,32.9,4.002,5.324,2.101,8.962,2.124,3.522,0.581,2.485,2.537,33.493,3.786,0,0,0,1,3
PROP-6F150466157F,22.558715,88.4134895,secondary_lookup,50.0,0.536,2.772,3.589,8.012,0.982,2.628,1.331,2.383,3.495,29.621,4.26,5,4,1,0,4
PROP-338155A04C45,22.5881162492455,88.44500188387802,city_center_fallback,40.5,0.978,1.586,5.832,5.527,4.319,3.722,2.291,1.342,7.057,25.093,1.571,5,3,0,0,2
PROP-C3C4176C8C19,22.40740983172976,88.29655940903267,city_center_fallback,16.4,4.141,5.989,6.765,10.681,13.29,5.34,2.374,2.341,4.86,50.294,6.53,0,0,0,0,1
PROP-5DD230556105,22.51611562016471,88.2427376143772,city_center_fallback,40.3,1.267,2.895,3.059,6.487,3.304,4.343,1.111,4.155,4.788,45.136,5.456,1,3,0,0,0
PROP-01B05663286A,22.75542724309639,88.40840087244628,city_center_fallback,23.8,5.973,2.469,2.003,10.682,9.395,8.911,0.196,3.555,13.7,17.817,3.481,0,2,0,1,0
PROP-FEAA13AEC306,22.491186135619746,88.40411013215235,city_center_fallback,56.6,0.526,1.567,2.819,4.36,3.157,0.98,1.267,2.794,4.519,36.476,3.444,1,2,2,0,1
PROP-801F64B36585,22.5551625,88.390206,secondary_lookup,52.3,1.459,1.446,1.56,5.622,1.601,2.9,0.835,1.144,4.15,31.374,5.067,4,5,0,1,3
PROP-B1090F62B421,22.75542724309639,88.40840087244628,city_center_fallback,23.8,5.973,2.469,2.003,10.682,9.395,8.911,0.196,3.555,13.7,17.817,3.481,0,2,0,1,0
PROP-FAB3F5735E6F,22.6658680910021,88.27674472423003,city_center_fallback,32.9,4.002,5.324,2.101,8.962,2.124,3.522,0.581,2.485,2.537,33.493,3.786,0,0,0,1,3
PROP-32068D7C7692,22.45947743027738,88.41110031726251,city_center_fallback,38.9,2.594,2.304,1.238,5.496,5.962,3.832,2.574,1.211,7.734,39.251,2.491,2,1,0,0,1
PROP-B205CCC81517,22.51611562016471,88.2427376143772,city_center_fallback,40.3,1.267,2.895,3.059,6.487,3.304,4.343,1.111,4.155,4.788,45.136,5.456,1,3,0,0,0
PROP-3AADA84EA5A1,22.615294347589817,88.47009669166655,city_center_fallback,24.0,2.804,4.464,7.215,4.158,5.689,2.536,2.813,3.688,10.859,21.155,2.118,1,1,1,0,0
PROP-30FE9334C04F,22.45947743027738,88.41110031726251,city_center_fallback,38.9,2.594,2.304,1.238,5.496,5.962,3.832,2.574,1.211,7.734,39.251,2.491,2,1,0,0,1
PROP-E66AFF7361C5,22.557528,88.4044645,secondary_lookup,51.5,0.687,2.869,2.721,7.09,0.455,2.49,0.792,1.997,3.718,30.273,5.162,4,6,2,2,3
PROP-02883F8FC7F5,22.37452002749853,88.38138018039677,city_center_fallback,24.0,3.382,2.928,3.346,3.72,14.182,3.816,2.891,2.775,12.931,49.095,3.026,0,1,0,0,1
PROP-C9479D13BD55,22.618179832815684,88.45151015453821,city_center_fallback,29.6,2.006,3.186,5.382,2.577,4.644,3.758,2.518,2.462,10.443,21.979,3.527,2,2,0,0,1
PROP-C4A35B8DB64E,22.689828538082807,88.40802611181341,city_center_fallback,30.8,3.421,1.925,2.973,6.569,4.826,4.679,1.972,1.934,9.57,20.131,2.373,0,2,0,0,1
PROP-9DFC10B4F52C,22.557528,88.4044645,secondary_lookup,51.5,0.687,2.869,2.721,7.09,0.455,2.49,0.792,1.997,3.718,30.273,5.162,4,6,2,2,3
PROP-9AA4B8269594,22.566514,88.412438,secondary_lookup,47.5,0.619,3.132,3.422,8.278,1.595,2.43,1.777,2.549,4.363,28.982,4.072,5,5,1,0,1
PROP-3E6878099C98,22.76158305250788,88.4723571931169,city_center_fallback,8.7,10.777,4.528,7.759,4.123,11.878,12.287,6.412,4.635,19.112,11.227,3.114,0,1,0,0,0
PROP-2C0F2A4C92AB,22.488808390398138,88.16465754768186,city_center_fallback,19.8,4.022,3.991,6.308,14.097,11.364,11.02,0.91,3.042,4.557,53.314,4.899,0,2,0,1,0
PROP-79B036ADC851,22.615294347589817,88.47009669166655,city_center_fallback,24.0,2.804,4.464,7.215,4.158,5.689,2.536,2.813,3.688,10.859,21.155,2.118,1,1,1,0,0
PROP-23E5A9AB5C44,22.5551625,88.390206,secondary_lookup,52.3,1.459,1.446,1.56,5.622,1.601,2.9,0.835,1.144,4.15,31.374,5.067,4,5,0,1,3
PROP-9B05F2B63553,22.51611562016471,88.2427376143772,city_center_fallback,40.3,1.267,2.895,3.059,6.487,3.304,4.343,1.111,4.155,4.788,45.136,5.456,1,3,0,0,0
PROP-7BE9CAFEBA1C,22.689828538082807,88.40802611181341,city_center_fallback,30.8,3.421,1.925,2.973,6.569,4.826,4.679,1.972,1.934,9.57,20.131,2.373,0,2,0,0,1
PROP-B8EBCAD5B8F2,22.502193340809043,88.49921949749086,city_center_fallback,20.7,7.133,4.206,3.25,10.681,9.434,8.948,1.805,2.584,2.657,31.557,1.549,0,2,0,0,1
PROP-9ECEEB06EA30,22.61598378883414,88.3856038415835,city_center_fallback,43.3,3.477,2.423,1.597,5.817,0.962,1.647,0.772,0.191,7.473,26.772,0.815,0,5,3,1,2
PROP-D44CFEC304B2,22.75542724309639,88.40840087244628,city_center_fallback,23.8,5.973,2.469,2.003,10.682,9.395,8.911,0.196,3.555,13.7,17.817,3.481,0,2,0,1,0
PROP-E4262F33DABE,22.61598378883414,88.3856038415835,city_center_fallback,43.3,3.477,2.423,1.597,5.817,0.962,1.647,0.772,0.191,7.473,26.772,0.815,0,5,3,1,2
PROP-6D0CF763E867,22.40331958176136,88.23371321243124,city_center_fallback,11.1,9.578,5.65,6.247,15.867,15.591,3.311,7.65,2.456,7.438,54.637,5.032,0,0,0,0,1
PROP-3D827F881BF7,22.6658680910021,88.27674472423003,city_center_fallback,32.9,4.002,5.324,2.101,8.962,2.124,3.522,0.581,2.485,2.537,33.493,3.786,0,0,0,1,3
PROP-385EFC8227B0,22.751423437220076,88.56318091505726,city_center_fallback,8.5,7.443,4.885,14.535,5.271,16.232,8.087,5.777,6.766,26.864,3.258,10.413,0,0,0,0,0
PROP-A58980314822,22.60448754269468,88.44700563430912,city_center_fallback,36.9,1.259,1.811,5.978,3.782,4.937,3.615,2.955,1.033,8.851,23.479,3.292,3,1,0,0,2
PROP-213FF8CB01A1,22.6658680910021,88.27674472423003,city_center_fallback,32.9,4.002,5.324,2.101,8.962,2.124,3.522,0.581,2.485,2.537,33.493,3.786,0,0,0,1,3
PROP-4ED6D6D8D47E,22.487309610237315,88.24311402867914,city_center_fallback,42.2,2.511,0.973,1.473,9.43,6.255,6.53,0.535,3.067,5.889,47.224,3.307,1,1,0,1,0
PROP-3D2DD063FE2A,22.615294347589817,88.47009669166655,city_center_fallback,24.0,2.804,4.464,7.215,4.158,5.689,2.536,2.813,3.688,10.859,21.155,2.118,1,1,1,0,0
PROP-4233AA7EA058,22.61598378883414,88.3856038415835,city_center_fallback,43.3,3.477,2.423,1.597,5.817,0.962,1.647,0.772,0.191,7.473,26.772,0.815,0,5,3,1,2
PROP-51EF1E48B2AC,22.61598378883414,88.3856038415835,city_center_fallback,43.3,3.477,2.423,1.597,5.817,0.962,1.647,0.772,0.191,7.473,26.772,0.815,0,5,3,1,2
PROP-4C94B6C261A0,22.689368570679274,88.47695707034988,city_center_fallback,17.5,3.973,6.779,4.12,7.072,5.026,4.849,3.562,0.911,16.442,14.344,2.654,0,0,0,0,1
PROP-2966980B2F6E,22.397515024509172,88.42535335350057,city_center_fallback,18.0,4.466,2.889,7.284,1.539,12.685,5.574,1.884,3.269,11.659,44.991,3.792,0,1,0,0,0
PROP-2BF0D4111914,22.491354240544155,88.17131101463583,city_center_fallback,21.6,3.392,4.441,5.786,13.387,10.633,10.665,0.249,2.539,3.883,52.597,4.759,0,1,0,1,1
PROP-E6EE3EB81D93,22.557528,88.4044645,secondary_lookup,51.5,0.687,2.869,2.721,7.09,0.455,2.49,0.792,1.997,3.718,30.273,5.162,4,6,2,2,3
PROP-7AF8B4F3D168,22.54005667453438,88.3937289916818,city_center_fallback,53.0,1.023,2.369,2.152,5.631,1.823,1.624,1.0,0.685,3.188,32.491,5.033,3,4,2,0,4
PROP-2D1ACDC241F2,22.557528,88.4044645,secondary_lookup,51.5,0.687,2.869,2.721,7.09,0.455,2.49,0.792,1.997,3.718,30.273,5.162,4,6,2,2,3
PROP-66B236468D67,22.5551625,88.390206,secondary_lookup,52.3,1.459,1.446,1.56,5.622,1.601,2.9,0.835,1.144,4.15,31.374,5.067,4,5,0,1,3
PROP-0B80DBE1D7AF,22.618179832815684,88.45151015453821,city_center_fallback,29.6,2.006,3.186,5.382,2.577,4.644,3.758,2.518,2.462,10.443,21.979,3.527,2,2,0,0,1
PROP-A252F83E2395,22.615294347589817,88.47009669166655,city_center_fallback,24.0,2.804,4.464,7.215,4.158,5.689,2.536,2.813,3.688,10.859,21.155,2.118,1,1,1,0,0
PROP-9884272B8A9E,22.491186135619746,88.40411013215235,city_center_fallback,56.6,0.526,1.567,2.819,4.36,3.157,0.98,1.267,2.794,4.519,36.476,3.444,1,2,2,0,1
PROP-01E9C7F31AB5,22.492740390014465,88.38892497078808,city_center_fallback,51.7,1.176,2.89,3.304,2.949,1.703,0.52,1.281,1.366,5.216,37.128,4.859,1,3,2,0,3
PROP-D2BBBEF3D9CA,22.6119078731436,88.53522378943119,city_center_fallback,10.1,4.216,9.503,9.37,3.331,10.995,5.93,2.189,3.425,14.723,18.816,2.255,0,0,0,0,0
PROP-1A47077D7C06,22.75542724309639,88.40840087244628,city_center_fallback,23.8,5.973,2.469,2.003,10.682,9.395,8.911,0.196,3.555,13.7,17.817,3.481,0,2,0,1,0
PROP-9C1DE3D0CA46,22.61598378883414,88.3856038415835,city_center_fallback,43.3,3.477,2.423,1.597,5.817,0.962,1.647,0.772,0.191,7.473,26.772,0.815,0,5,3,1,2
PROP-B0A55473D62B,22.5881162492455,88.44500188387802,city_center_fallback,40.5,0.978,1.586,5.832,5.527,4.319,3.722,2.291,1.342,7.057,25.093,1.571,5,3,0,0,2
PROP-62AEF4CF34A4,22.500995547432655,88.33626652307568,city_center_fallback,47.5,1.303,3.554,1.699,3.523,4.05,1.713,2.404,1.916,3.181,39.541,2.821,1,5,2,0,1
PROP-0969523CB09B,22.566514,88.412438,secondary_lookup,47.5,0.619,3.132,3.422,8.278,1.595,2.43,1.777,2.549,4.363,28.982,4.072,5,5,1,0,1
PROP-DE3589A02F26,22.488808390398138,88.16465754768186,city_center_fallback,19.8,4.022,3.991,6.308,14.097,11.364,11.02,0.91,3.042,4.557,53.314,4.899,0,2,0,1,0
PROP-C71150E7BA14,22.75542724309639,88.40840087244628,city_center_fallback,23.8,5.973,2.469,2.003,10.682,9.395,8.911,0.196,3.555,13.7,17.817,3.481,0,2,0,1,0
PROP-A18C43CB6136,22.720544967334067,88.31632701773273,city_center_fallback,27.2,4.797,5.085,5.915,14.141,1.794,1.47,2.058,2.525,6.187,27.804,3.295,0,0,1,0,1
PROP-D80F53290C0E,22.491186135619746,88.40411013215235,city_center_fallback,56.6,0.526,1.567,2.819,4.36,3.157,0.98,1.267,2.794,4.519,36.476,3.444,1,2,2,0,1
