property_master_id,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change
PROP-A67D50B168B5,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-A9588AFEF79A,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-FFF28A341052,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1FC89B63769E,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-D075DBBDDC02,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-E4C5A9897F95,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-2E6D45D8EDB0,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-60CD88936753,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-4D65F4F5D184,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-A849E4057728,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-7C347C5A02BA,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-4C8196AD55F6,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-2ADEB8E4FA4D,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-2F5760BE0D5A,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1D28ADD72F9B,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-928332B797A7,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B9F561E6B781,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-6DBE55E063CA,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-0DF2F085613C,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-965D673D8215,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-F37D96F21C1A,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-A309D01348BA,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-007C04949A8C,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-260A4EEE1841,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-CD5E8F3B6E0B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1C6F70D820E4,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-7D3D5B875066,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-BC7DC907F3C0,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-71D33633B538,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-2EA8346C579E,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-216C72BC89B7,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-6037F97E910C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E48325756F79,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-0C50B0B3C868,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-A32F0825BACD,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-251D35544C98,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-82DDC962DEC8,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-1D1625BFC7F5,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-F1D599EE3044,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-3C1FA3F19936,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-22A803201F2E,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-C570AA3D31EB,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-4B6386E34ED8,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-DB1DB1AC5793,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-8AEB4540F53E,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-FC6EA354BDBC,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-D7514C8B13D0,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-DBDD8253C412,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-AEF043FC5887,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-F77DCB462EDA,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-D4AB12E7E511,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-56CC95AAF82A,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-35F65A0B1111,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-24F795E7FCA0,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-BA25AFD12727,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-1B1158C38175,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-39886A754F9F,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-FB3F6A212ECF,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-4223C76E275C,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-38316996BE4E,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-683F04B9B226,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-110BAFC5A34B,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-061FC258725B,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-DEF59A526864,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-0BA73D7B5663,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-20B3A0E5F36A,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-74A1ADA0FE96,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-FD1A4101495E,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-A3265095AD0A,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-BDE45EC74888,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-FE1FB57E09F8,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-C3B0FFC8B716,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-9D4737C60B1B,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-7A4C391665D7,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-8F6A07E69F42,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E1A262FAE715,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-308497C5C8A9,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-500B9766C555,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B8A0C7677B18,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-98B4239BBA52,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-69EE3E4168F2,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-81F1345CACD4,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-AC1570DD5D16,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-ABAFB0DAB37B,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-96003EA511C4,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-DEBF324D5004,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-17212BD99590,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-E83876FACE07,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-A415D94B0280,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-A93E81A22F3F,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-9E51EA50AFF7,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-2742FDA13CF5,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-6401AE87242B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-CE742894FBAD,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-429E0E1CA712,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-7D4B9DBE2F0E,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-7A0CEF758086,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-696B87DB77A9,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-ADC63251681D,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-DB456D384346,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-05BBF34C46B4,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-D499EE82F919,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-E82D1CBCC437,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-9A3E743330D0,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-AECC17F7BF1F,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-1DFA7235E953,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-ABE764E2A86B,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-1D26ABE300A1,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E1C62097EFB4,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-20DEA8999614,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-DBEF305603BD,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-E04D96318703,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-96EF07E4399D,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-F2EB7AE19A80,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-D754CFEED374,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-72D69EEF4D88,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-F7EE11CF7DDB,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-0FB43E406695,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-4668918F4BAC,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-B85D0686B82A,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-C9C5E6BB2979,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-08AA218C34C7,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-D505AFE78ADF,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B8F86C214941,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-B75BB7D1590F,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-7C6DC523137D,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-093F4219EDE0,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-B5D73EC0BC1B,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-8E9EBB0559EE,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5B39B22135D0,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-53D0BF0EE96C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-C74CB7B847AE,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-F65399718878,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-CB3EE0B858FA,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-0EF5FB7E10B5,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-863ABC75BC33,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-56D1D2D6CAD8,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-C31BBEA76072,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E33F1153F028,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-453492DAF743,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-A5BC7745CF06,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-7C9BF4511119,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-E9649009E689,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-943C731771B5,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-A037E50292E8,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-356D7AB573FC,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-50AC31C1EC07,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-E5108EAD29D3,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-2ECAA12813F6,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-13CD5EF589D6,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-DA47E60C4694,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-D14B1E88C608,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-0DB2C1960593,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-0374AB99AB49,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-ACD074109D66,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-FFA0DBFF82F3,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-F31C0318E658,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-34F52AB03B85,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-C1B513CD7A91,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-A3514434CF79,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-980FAA0211CD,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-F45A5B5B0D88,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-69ADEC56ACEB,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-DFD260424C64,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-94595F6B7BDE,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-5A1C402A47F3,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-09CE9ADDEE5D,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-656B990A04BE,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-3D592908ADA9,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-8631DB9B9BDB,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-E848274486FD,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-035F1DF77480,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-B38269E87A5C,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-040F2CAA3C2F,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-9FFE8B132D2A,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-CC0F0A77AD6E,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-EED632AF54E9,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-D408E7C356DF,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-B8E59D936A01,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-ED2F4B843E2B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-AB26505CB09A,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-0CCDD134F32F,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-2D93814678C7,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-F1DCDE0EA2C5,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-919A3897DB29,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-0A952C551127,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-A62E594361AA,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-8F2195DE60CB,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-31BAD2617194,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-C5DEF7340238,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-CBEE292773B9,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-480F74069725,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-2E871C3F27A6,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-35D80106280A,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-0F37AA3F0AE5,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-A9416774F6D4,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-F4D6453E52D6,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-3BD1E962C7D9,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7829BAF8BA68,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1BDE68B7A86D,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-02B495C1EC94,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-32A650A8BCF0,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-EB27B01390A4,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-FA48D6011F79,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-BD7E82788E41,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-E41E0FA10AF8,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-FBFF507E1D0D,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5C4FBB981A2D,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-9ED0D5D9E157,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-B2F3F6773ABB,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-911673600C88,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-07F8FAA87931,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-2B3D4B4FCDB0,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-581EA2B80E38,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-B520B9A3BF00,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7E1CD895B29A,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-625CD0D1235F,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5191B5E6C1FC,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-8F10A6104D6C,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-7B308373CB2F,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B41DF046488C,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-B6008725FA0C,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-4AFE14D76540,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-0099544FD492,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-35AA38E89CF9,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-BFBD28B12DDA,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-2F30488BA8AD,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-B6BAFBCAB655,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-3F186CC4735A,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-CE161626314E,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-28796FC5D409,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-5D0423C5428E,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-35CC202F3AC1,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-2F3EC39ED35B,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-0672A6A0EF62,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-002BB8A01CEA,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-2E90D6CFF0B5,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-45C322CB7BE8,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-228CCDDE58E4,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-812FFD488A1F,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-CD6F5ED1D262,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-BED1D266C941,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-F565980FA2D4,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-ED994D4402A7,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-F34946D37CB3,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-D55875EEFC0A,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E8BB9F4BFB77,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-31C59493CE95,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E8050487D05C,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-D45D8911FDAA,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-8E7090840C1D,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-DE4581618FF7,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-6DF8150098C2,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-55D8B080E737,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-8082DB40E60F,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-C8B63B89B0EC,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-CE19058E108B,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-95EF2BB97F7B,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-7896941911A0,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-FBBA6E0A6C87,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-CFA68EAE1F17,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-C08399438D0C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-649B09DF67F3,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-35EF90537632,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-209D8734B3C3,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-C4954646E9F2,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-91B4890AB30C,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-040BA2ECAB23,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-D1BCB7A6C695,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-5BCE35227C19,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-5310A5B82E4B,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-FCD9B9137814,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-2DFD3111DA19,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-DCA723EFD316,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-9CAFF9971B06,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-4B9A249BE6FA,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-E9E1087E51DC,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-64A81EDDB81B,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-97EEE540C245,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-7651A50B62AC,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-757BCCC648BA,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-16D5FFEAD07D,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-672D2C411426,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-D415B9EED88E,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-042A18D447FF,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-F32C50F4A213,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-DF84F81DDF70,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E1974056206F,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-2CE85ED154FE,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-00B0DAAD18C8,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-7193FDC03808,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-DBE13E0A834E,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-A4B48ABE72C7,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-4DD4BAA8486F,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-46CF13FC01CF,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-866FE4CA02EE,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-42636804E44B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-839F34EDCFF3,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-27B9284010CE,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-00C747214BC5,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-A02198998441,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-0E63BE761DEA,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-BB0553CF92B1,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-9A749A95B72E,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-F06651A44340,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-6B5F8DF64353,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7A616AB0CB11,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-98EE98FFFC75,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-B9AEE3105431,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-3B83A138AAF8,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-C33524FA20FF,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5FDEB5C799A2,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-BE10A4594A2B,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-29B9C4B46264,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-42AAB6639B0C,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-5755D88A3990,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-5E16348E0C02,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-4C1E163CA7A7,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-D75D4A7B5DC7,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-63289A398F65,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-7030485D2554,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-DBB80D842E7D,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-CDEBF0EB9B3E,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-4F2F461467EB,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-EFBAD9C7DF8B,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-27F3E7B2B41A,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-085B0B3785DB,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-BAC43107AAB8,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-8550CE2342E4,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
