property_master_id,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,matched_station_name,matched_station_distance_km
PROP-384E87093FF6,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,13.614
PROP-7CA6E0A93091,108,56,92,108,106.3,CPCB_CCU_Bidhannagar,2.394
PROP-0249992CF13F,154,81,133,154,171.3,CPCB_CCU_Bidhannagar,13.376
PROP-1160433D093D,117,61,101,117,71.7,CPCB_CCU_Victoria,10.81
PROP-C03E67003C98,114,65,107,114,69.7,CPCB_CCU_Victoria,11.729
PROP-FCD2EC9B3ED8,46,24,39,46,80.3,CPCB_CCU_Victoria,10.834
PROP-D6EE66096683,119,68,111,119,69.7,CPCB_CCU_Victoria,11.22
PROP-CA707D0E865E,162,89,145,162,167.3,CPCB_CCU_Bidhannagar,1.52
PROP-0BC78040DEB6,169,96,158,169,173.7,CPCB_CCU_Bidhannagar,2.563
PROP-A1CF944BDB95,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,1.52
PROP-96594A664D1F,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,3.562
PROP-6467F315C837,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,4.72
PROP-8139CFDBDEB2,108,56,92,108,106.3,CPCB_CCU_Bidhannagar,6.658
PROP-5116444533B7,100,56,91,100,111.7,CPCB_CCU_Bidhannagar,6.658
PROP-E6B26AAB85FC,162,89,145,162,167.3,CPCB_CCU_Bidhannagar,6.015
PROP-DB00D50ABD0B,106,58,95,106,105.7,CPCB_CCU_Bidhannagar,4.745
PROP-0C412BD96F74,145,82,135,145,145.3,CPCB_CCU_Victoria,7.259
PROP-E1D57DC21428,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,1.52
PROP-091D4A015A48,57,32,53,57,91.0,CPCB_CCU_Bidhannagar,19.507
PROP-760BA0DDF386,126,68,112,126,76.0,CPCB_CCU_Bidhannagar,7.312
PROP-4300F12C3950,154,81,133,154,171.3,CPCB_CCU_Bidhannagar,1.52
PROP-AA4174665F3A,145,82,135,145,145.3,CPCB_CCU_Victoria,10.834
PROP-ACC85859D4D0,48,25,42,48,90.3,CPCB_CCU_Bidhannagar,10.15
PROP-67DA8FD2B232,57,32,53,57,91.0,CPCB_CCU_Bidhannagar,1.52
PROP-C25FC49093EC,115,63,103,115,70.7,CPCB_CCU_Bidhannagar,19.507
PROP-CC77F8B997A2,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,7.312
PROP-A3EE1681F4F1,158,83,136,158,157.3,CPCB_CCU_Victoria,11.729
PROP-FEA8DC892B64,128,71,117,128,75.3,CPCB_CCU_Bidhannagar,12.214
PROP-613722215E2B,118,62,101,118,72.3,CPCB_CCU_Bidhannagar,3.429
PROP-AA93717735AA,162,89,145,162,167.3,CPCB_CCU_Bidhannagar,13.376
PROP-568EAA7B6D06,152,80,131,152,150.0,CPCB_CCU_Victoria,2.903
PROP-940D11E93747,166,88,144,166,159.7,CPCB_CCU_Bidhannagar,4.72
PROP-C45C3A004E10,128,71,117,128,75.3,CPCB_CCU_Bidhannagar,4.745
PROP-F376C46FDBD0,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,10.405
PROP-C7E1FB0D7BC6,162,89,145,162,167.3,CPCB_CCU_Bidhannagar,19.308
PROP-83001A7C36FF,100,56,91,100,111.7,CPCB_CCU_Bidhannagar,4.745
PROP-3B969DA53316,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,4.745
PROP-094BF9E95C29,166,88,144,166,159.7,CPCB_CCU_Bidhannagar,23.036
PROP-D04B9317EC69,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,19.507
PROP-77D79649E9B0,128,71,117,128,75.3,CPCB_CCU_Bidhannagar,18.348
PROP-FF3B1A6CD2B7,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,23.036
PROP-896E8998397A,57,32,53,57,91.0,CPCB_CCU_Bidhannagar,13.968
PROP-75722758C510,100,56,91,100,111.7,CPCB_CCU_Bidhannagar,13.614
PROP-F0BE01974C67,46,24,39,46,80.0,CPCB_CCU_Victoria,24.446
PROP-C40541DC8BD1,117,61,101,117,71.7,CPCB_CCU_Victoria,11.237
PROP-C83508BEF083,111,62,102,111,113.0,CPCB_CCU_Bidhannagar,12.214
PROP-F765DBC87A49,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,25.186
PROP-4AFA736A60DB,106,58,95,106,105.7,CPCB_CCU_Bidhannagar,19.507
PROP-180CDD94E837,158,83,136,158,157.3,CPCB_CCU_Victoria,7.259
PROP-B6BCC6971C59,47,24,40,47,76.3,CPCB_CCU_Victoria,2.903
PROP-8125F70BD88F,94,50,82,94,104.7,CPCB_CCU_Victoria,18.776
PROP-ACA40F1E7BF7,47,24,40,47,76.3,CPCB_CCU_Victoria,10.81
PROP-5EF7FBB62FEC,166,88,144,166,159.7,CPCB_CCU_Bidhannagar,12.214
PROP-C3BC25FF43B2,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,4.674
PROP-FA3CBE6EB4AF,51,27,45,51,81.3,CPCB_CCU_Bidhannagar,13.125
PROP-6DFFAB8122EF,145,82,135,145,145.3,CPCB_CCU_Victoria,29.664
PROP-8479270EB7D1,47,24,40,47,76.3,CPCB_CCU_Victoria,4.582
PROP-A5E92BA98A08,161,90,147,161,161.0,CPCB_CCU_Victoria,4.582
PROP-854B237C34A2,47,25,42,47,80.0,CPCB_CCU_Victoria,10.834
PROP-88263A0917D7,57,32,53,57,91.0,CPCB_CCU_Bidhannagar,6.063
PROP-07BD92D81073,154,81,133,154,171.3,CPCB_CCU_Bidhannagar,14.509
PROP-F265FAA21543,106,58,95,106,105.7,CPCB_CCU_Bidhannagar,6.015
PROP-ED4DB1169AFB,46,24,39,46,80.3,CPCB_CCU_Victoria,11.729
PROP-19AFDC06952A,119,68,111,119,69.7,CPCB_CCU_Victoria,8.144
PROP-42674F91CE2C,46,24,39,46,80.0,CPCB_CCU_Victoria,7.259
PROP-4A0042291F15,114,65,107,114,69.7,CPCB_CCU_Victoria,8.144
PROP-55F1382F4E81,85,49,80,85,94.3,CPCB_CCU_Victoria,19.02
PROP-26E953645942,51,27,45,51,81.3,CPCB_CCU_Bidhannagar,10.405
PROP-24E1DEBA3CA7,128,71,117,128,75.3,CPCB_CCU_Bidhannagar,24.706
PROP-D500B4A219BE,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,4.076
PROP-AA8DD1B61DD3,128,71,117,128,75.3,CPCB_CCU_Bidhannagar,3.429
PROP-98A01EFA3405,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,12.214
PROP-AAAE434A61C7,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,17.323
PROP-63023C8EB115,42,23,38,42,80.0,CPCB_CCU_Victoria,7.175
PROP-51E40AE841B9,117,61,101,117,71.7,CPCB_CCU_Victoria,20.708
PROP-4DB6AB717F42,106,58,95,106,105.7,CPCB_CCU_Bidhannagar,18.348
PROP-CEAC8EAB9DA8,169,96,158,169,173.7,CPCB_CCU_Bidhannagar,6.015
PROP-07BF37062BF8,48,25,42,48,90.3,CPCB_CCU_Bidhannagar,18.803
PROP-06949B2269DA,47,24,40,47,76.3,CPCB_CCU_Victoria,18.643
PROP-EF3604D9189F,42,23,38,42,80.0,CPCB_CCU_Victoria,4.138
PROP-2F6975A27159,106,58,95,106,105.7,CPCB_CCU_Bidhannagar,19.308
PROP-F7AA2614115B,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,12.602
PROP-C89268A73288,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,4.745
PROP-EE3CB4EFCD1F,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,3.429
PROP-B80A3EFFA976,126,68,112,126,76.0,CPCB_CCU_Bidhannagar,2.394
PROP-644D268CD417,57,32,53,57,91.0,CPCB_CCU_Bidhannagar,4.745
PROP-495093C0133A,94,50,82,94,104.7,CPCB_CCU_Victoria,6.926
PROP-1D3740F9687C,126,68,112,126,76.0,CPCB_CCU_Bidhannagar,8.409
PROP-0CAA424BBEBB,158,83,136,158,157.3,CPCB_CCU_Victoria,23.139
PROP-512B142A453D,51,27,45,51,81.3,CPCB_CCU_Bidhannagar,5.913
PROP-03531CEBC5CA,46,24,39,46,80.3,CPCB_CCU_Victoria,16.983
PROP-EAB99D55B3C4,99,51,84,99,97.3,CPCB_CCU_Victoria,12.412
PROP-D790BBCC044B,119,68,111,119,69.7,CPCB_CCU_Victoria,23.139
PROP-3F6AEE676712,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,2.563
PROP-8674AFDD7453,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,13.336
PROP-DFB667D03745,162,89,145,162,167.3,CPCB_CCU_Bidhannagar,13.125
PROP-047E95DEE7C8,115,63,103,115,70.7,CPCB_CCU_Bidhannagar,3.429
PROP-2C44522F1A74,108,56,92,108,106.3,CPCB_CCU_Bidhannagar,17.11
PROP-E4A2D967E7FA,161,90,147,161,161.0,CPCB_CCU_Victoria,15.63
PROP-52BBB8022FFC,152,80,131,152,150.0,CPCB_CCU_Victoria,10.834
PROP-701C80F2018E,152,80,131,152,150.0,CPCB_CCU_Victoria,11.22
PROP-553BBFF675E1,51,27,45,51,81.3,CPCB_CCU_Bidhannagar,1.52
PROP-A4AF253BEE26,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,3.429
PROP-983532FAE8A3,106,58,95,106,105.7,CPCB_CCU_Bidhannagar,23.24
PROP-07462D6C8C7A,108,56,92,108,106.3,CPCB_CCU_Bidhannagar,16.338
PROP-05F1E0BA42EF,93,51,84,93,98.0,CPCB_CCU_Victoria,18.447
PROP-7EE2E46DC5A3,100,56,91,100,111.7,CPCB_CCU_Bidhannagar,12.214
PROP-EB5E466A1241,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,24.706
PROP-5D81268902FC,100,56,91,100,111.7,CPCB_CCU_Bidhannagar,22.788
PROP-9A477495F2CA,119,68,111,119,69.7,CPCB_CCU_Victoria,7.259
PROP-CC1A3CD1AEAE,57,32,53,57,91.0,CPCB_CCU_Bidhannagar,10.551
PROP-4CE82AB46907,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,24.309
PROP-BE8B5CCE6309,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,12.214
PROP-D111B018C185,85,49,80,85,94.3,CPCB_CCU_Victoria,19.02
PROP-1A276C1D7559,99,51,84,99,97.3,CPCB_CCU_Victoria,11.22
PROP-536B22C04615,162,89,145,162,167.3,CPCB_CCU_Bidhannagar,2.394
PROP-EE49C098F2A5,104,57,94,104,100.3,CPCB_CCU_Victoria,19.38
PROP-7A9A42130E33,115,63,103,115,70.7,CPCB_CCU_Bidhannagar,7.312
PROP-9D1515AB876E,118,62,101,118,72.3,CPCB_CCU_Bidhannagar,21.415
PROP-26F6F60CE515,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,5.913
PROP-80AE0D35D32E,169,96,158,169,173.7,CPCB_CCU_Bidhannagar,6.658
PROP-0FCD6A7E37DF,128,71,117,128,75.3,CPCB_CCU_Bidhannagar,15.416
PROP-1BD263B4D59C,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,13.125
PROP-FCC8D7E35D53,99,51,84,99,97.3,CPCB_CCU_Victoria,10.834
PROP-9535937080E8,158,83,136,158,157.3,CPCB_CCU_Victoria,11.22
PROP-2B2BD378CAEC,46,24,39,46,80.3,CPCB_CCU_Victoria,18.776
PROP-D3D597574BF2,161,90,147,161,161.0,CPCB_CCU_Victoria,6.952
PROP-BD41BC9F48D5,111,62,102,111,113.0,CPCB_CCU_Bidhannagar,4.745
PROP-29E8CB101368,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,13.125
PROP-028B93450DC7,166,88,144,166,159.7,CPCB_CCU_Bidhannagar,22.788
PROP-A3E21F233FE8,93,51,84,93,98.0,CPCB_CCU_Victoria,8.796
PROP-D5A978A28FD4,51,27,45,51,81.3,CPCB_CCU_Bidhannagar,2.563
PROP-F68204388524,166,88,144,166,159.7,CPCB_CCU_Bidhannagar,3.429
PROP-F5994CC74EAF,51,27,45,51,81.3,CPCB_CCU_Bidhannagar,2.563
PROP-4F4E5027B87F,158,83,136,158,157.3,CPCB_CCU_Victoria,23.139
PROP-B3CB4C5F6087,118,62,101,118,72.3,CPCB_CCU_Bidhannagar,6.658
PROP-71FFA49892BE,126,68,112,126,76.0,CPCB_CCU_Bidhannagar,13.125
PROP-7BC1F225166A,57,32,53,57,91.0,CPCB_CCU_Bidhannagar,15.406
PROP-F42D893771A7,154,81,133,154,171.3,CPCB_CCU_Bidhannagar,1.52
PROP-929741C64C3E,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,1.52
PROP-B3180B97F460,115,63,103,115,70.7,CPCB_CCU_Bidhannagar,0.837
PROP-632D9F970083,114,65,107,114,69.7,CPCB_CCU_Victoria,19.416
PROP-6A23CD209558,119,68,111,119,69.7,CPCB_CCU_Victoria,8.144
PROP-E963C0880622,46,24,39,46,80.0,CPCB_CCU_Victoria,10.834
PROP-D561EE9D47F8,115,63,103,115,70.7,CPCB_CCU_Bidhannagar,13.125
PROP-FCAE860070BC,85,49,80,85,94.3,CPCB_CCU_Victoria,16.983
PROP-A3856808C7FA,118,62,101,118,72.3,CPCB_CCU_Bidhannagar,4.883
PROP-F2AFCFDB7F0B,47,24,40,47,76.3,CPCB_CCU_Victoria,10.834
PROP-45D5273941F0,115,63,103,115,70.7,CPCB_CCU_Bidhannagar,1.52
PROP-49CEA6ACAB6B,117,61,101,117,71.7,CPCB_CCU_Victoria,10.834
PROP-76DCD99525D5,108,56,92,108,106.3,CPCB_CCU_Bidhannagar,0.837
PROP-C91A30EEA6D6,48,25,42,48,90.3,CPCB_CCU_Bidhannagar,6.015
PROP-F79FC0B77010,162,89,145,162,167.3,CPCB_CCU_Bidhannagar,8.409
PROP-93A71C04586A,51,27,45,51,81.3,CPCB_CCU_Bidhannagar,2.394
PROP-ED9A9C2A9FFB,119,68,111,119,69.7,CPCB_CCU_Victoria,4.429
PROP-CB8AB53C5ED3,111,62,102,111,113.0,CPCB_CCU_Bidhannagar,7.312
PROP-F2195BC4ACCD,100,56,91,100,111.7,CPCB_CCU_Bidhannagar,6.063
PROP-A02D1D9F3763,57,32,53,57,91.0,CPCB_CCU_Bidhannagar,2.394
PROP-7FBF06642CBF,128,71,117,128,75.3,CPCB_CCU_Bidhannagar,2.563
PROP-24C25F235AA2,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,3.429
PROP-AFCDDC110415,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,4.745
PROP-8675524FC736,106,58,95,106,105.7,CPCB_CCU_Bidhannagar,4.745
PROP-A5FE3457F799,51,27,45,51,81.3,CPCB_CCU_Bidhannagar,17.323
PROP-8DAA52C4EB91,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,17.323
PROP-0FC7A99586C0,108,56,92,108,106.3,CPCB_CCU_Bidhannagar,14.489
PROP-C763DCF5D42B,108,56,92,108,106.3,CPCB_CCU_Bidhannagar,13.125
PROP-2371B6173A7F,106,58,95,106,105.7,CPCB_CCU_Bidhannagar,14.489
PROP-0391AC41F39A,115,63,103,115,70.7,CPCB_CCU_Bidhannagar,12.08
PROP-011B7649732A,99,51,84,99,97.3,CPCB_CCU_Victoria,4.429
PROP-A87A8D74790D,57,32,53,57,91.0,CPCB_CCU_Bidhannagar,7.312
PROP-FD8307310423,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,4.883
PROP-6398BE76A429,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,24.309
PROP-76004D64B147,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,4.72
PROP-FF67DF4FD4E3,51,27,45,51,81.3,CPCB_CCU_Bidhannagar,12.214
PROP-48FF77CF86EA,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,12.214
PROP-C810B5D003A8,118,62,101,118,72.3,CPCB_CCU_Bidhannagar,5.065
PROP-C7EB6FBC2737,104,57,94,104,100.3,CPCB_CCU_Victoria,10.834
PROP-472DC7D7B8C7,111,62,102,111,113.0,CPCB_CCU_Bidhannagar,4.72
PROP-DB8EEB99DA27,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,14.489
PROP-F3E24227604A,100,56,91,100,111.7,CPCB_CCU_Bidhannagar,7.312
PROP-9421ADEFCFCF,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,5.913
PROP-C175AF25A404,154,81,133,154,171.3,CPCB_CCU_Bidhannagar,12.214
PROP-90D5BC2CB05A,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,12.214
PROP-C08D5A53FD83,108,56,92,108,106.3,CPCB_CCU_Bidhannagar,6.015
PROP-901E373C27F5,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,12.214
PROP-4ABBEB8C8EFE,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,17.548
PROP-F20A737A6EA5,118,62,101,118,72.3,CPCB_CCU_Bidhannagar,18.494
PROP-E9151E039BC5,126,68,112,126,76.0,CPCB_CCU_Bidhannagar,13.125
PROP-01E27892082A,111,62,102,111,113.0,CPCB_CCU_Bidhannagar,23.582
PROP-D16D9D685454,46,24,39,46,80.0,CPCB_CCU_Victoria,15.652
PROP-D5A5A6964C98,119,64,104,119,71.3,CPCB_CCU_Victoria,11.994
PROP-AE059C9EFDA8,162,89,145,162,167.3,CPCB_CCU_Bidhannagar,12.214
PROP-017B4C540096,108,56,92,108,106.3,CPCB_CCU_Bidhannagar,14.489
PROP-465881E4B874,46,24,39,46,80.0,CPCB_CCU_Victoria,7.175
PROP-36EDC2206689,169,96,158,169,173.7,CPCB_CCU_Bidhannagar,4.745
PROP-FF44CE499C7D,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,7.312
PROP-20A016CF8804,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,13.968
PROP-26E1F142EA93,118,62,101,118,72.3,CPCB_CCU_Bidhannagar,12.602
PROP-4EF1B8C93D5D,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,22.788
PROP-E478C760D685,46,24,39,46,80.3,CPCB_CCU_Victoria,24.446
PROP-4A8FE062D0CA,158,83,136,158,157.3,CPCB_CCU_Victoria,9.161
PROP-20B0134DEE3B,99,51,84,99,97.3,CPCB_CCU_Victoria,10.834
PROP-5D717E16A413,48,25,42,48,90.3,CPCB_CCU_Bidhannagar,3.429
PROP-B380986495BF,111,62,102,111,113.0,CPCB_CCU_Bidhannagar,7.312
PROP-2539288F6218,46,24,39,46,80.0,CPCB_CCU_Victoria,4.429
PROP-4500CC462AB1,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,6.812
PROP-018A0652B35A,47,25,42,47,80.0,CPCB_CCU_Victoria,20.708
PROP-3406A325F0BD,48,25,42,48,90.3,CPCB_CCU_Bidhannagar,4.745
PROP-D1C9187B98AF,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,25.186
PROP-E1BF124B0B68,169,96,158,169,173.7,CPCB_CCU_Bidhannagar,3.429
PROP-0E323EAE8451,111,62,102,111,113.0,CPCB_CCU_Bidhannagar,5.913
PROP-62A075D37AE6,145,82,135,145,145.3,CPCB_CCU_Victoria,19.38
PROP-B48E7CD96E9B,111,62,102,111,113.0,CPCB_CCU_Bidhannagar,8.157
PROP-41C4EAC2E41A,46,24,39,46,80.0,CPCB_CCU_Victoria,20.956
PROP-BC2449F4C07D,94,50,82,94,104.7,CPCB_CCU_Victoria,8.796
PROP-613050A4BE14,119,68,111,119,69.7,CPCB_CCU_Victoria,10.834
PROP-175986DAA73D,104,57,94,104,100.3,CPCB_CCU_Victoria,19.02
PROP-017F60BA53B4,115,63,103,115,70.7,CPCB_CCU_Bidhannagar,3.429
PROP-8A8505709A6E,100,56,91,100,111.7,CPCB_CCU_Bidhannagar,26.759
PROP-EBDDE72A7928,145,82,135,145,145.3,CPCB_CCU_Victoria,8.144
PROP-ECBC04F9EEDC,169,96,158,169,173.7,CPCB_CCU_Bidhannagar,13.968
PROP-CD7F112A1F19,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,18.348
PROP-97D67E500648,51,27,45,51,81.3,CPCB_CCU_Bidhannagar,26.759
PROP-3E77D40DDAAD,46,24,39,46,80.3,CPCB_CCU_Victoria,13.553
PROP-0F3F077605E0,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,13.376
PROP-9A15C2E37E68,47,25,42,47,80.0,CPCB_CCU_Victoria,10.834
PROP-3369265EEB4E,106,58,95,106,105.7,CPCB_CCU_Bidhannagar,4.72
PROP-9DE91BFA2CB4,100,56,91,100,111.7,CPCB_CCU_Bidhannagar,10.781
PROP-9578CD04A0F7,108,56,92,108,106.3,CPCB_CCU_Bidhannagar,17.548
PROP-496E18BF3449,118,62,101,118,72.3,CPCB_CCU_Bidhannagar,4.72
PROP-67E010CBF82E,119,68,111,119,69.7,CPCB_CCU_Victoria,18.647
PROP-CB9AA7347242,104,57,94,104,100.3,CPCB_CCU_Victoria,18.643
PROP-5754DFE87A5A,166,88,144,166,159.7,CPCB_CCU_Bidhannagar,18.362
PROP-0531C1014EA7,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,10.781
PROP-ED894EF05DC0,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,13.376
PROP-9644BAD13717,162,89,145,162,167.3,CPCB_CCU_Bidhannagar,4.72
PROP-C27827C13EFE,118,62,101,118,72.3,CPCB_CCU_Bidhannagar,2.563
PROP-557139DE533D,57,32,53,57,91.0,CPCB_CCU_Bidhannagar,13.376
PROP-FD365DB77760,47,24,40,47,76.3,CPCB_CCU_Victoria,10.834
PROP-F73C51824DEC,116,66,109,116,68.7,CPCB_CCU_Victoria,11.22
PROP-3917DAD20872,115,63,103,115,70.7,CPCB_CCU_Bidhannagar,21.852
PROP-A85B8A30BD0E,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,25.186
PROP-996C65662CD4,57,32,53,57,91.0,CPCB_CCU_Bidhannagar,7.312
PROP-CF858C63DE59,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,6.812
PROP-72693FD3DEE9,100,56,91,100,111.7,CPCB_CCU_Bidhannagar,23.582
PROP-7613CED37659,106,58,95,106,105.7,CPCB_CCU_Bidhannagar,13.125
PROP-F2A682214E5D,152,80,131,152,150.0,CPCB_CCU_Victoria,12.292
PROP-822EDA72DCC6,46,24,39,46,80.3,CPCB_CCU_Victoria,11.994
PROP-573076A0C574,47,24,40,47,76.3,CPCB_CCU_Victoria,7.259
PROP-D01A8C19A613,119,68,111,119,69.7,CPCB_CCU_Victoria,13.553
PROP-EDD195AB9964,166,88,144,166,159.7,CPCB_CCU_Bidhannagar,3.181
PROP-6E84587F9F99,152,80,131,152,150.0,CPCB_CCU_Victoria,18.643
PROP-F5B758E3AB84,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,8.409
PROP-F75FFFA066C1,154,81,133,154,171.3,CPCB_CCU_Bidhannagar,15.391
PROP-010C87DF1C82,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,4.883
PROP-5D1827F25EE4,114,65,107,114,69.7,CPCB_CCU_Victoria,12.433
PROP-379525864704,57,32,53,57,91.0,CPCB_CCU_Bidhannagar,13.125
PROP-C20D0A8F12C4,118,62,101,118,72.3,CPCB_CCU_Bidhannagar,13.125
PROP-04FB665A65BF,93,51,84,93,98.0,CPCB_CCU_Victoria,9.161
PROP-C399DC66E0C5,106,58,95,106,105.7,CPCB_CCU_Bidhannagar,3.429
PROP-18B754B101F4,114,65,107,114,69.7,CPCB_CCU_Victoria,5.552
PROP-3C932079BBAB,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,4.72
PROP-5226106142C4,51,27,45,51,81.3,CPCB_CCU_Bidhannagar,5.913
PROP-94A12E5EE1AA,169,96,158,169,173.7,CPCB_CCU_Bidhannagar,12.214
PROP-FF55B7648588,51,27,45,51,81.3,CPCB_CCU_Bidhannagar,2.563
PROP-FD131C3AB10D,166,88,144,166,159.7,CPCB_CCU_Bidhannagar,7.312
PROP-BF6983112316,111,62,102,111,113.0,CPCB_CCU_Bidhannagar,13.125
PROP-36A83FF1ABBF,104,57,94,104,100.3,CPCB_CCU_Victoria,19.38
PROP-5F15A3C2707B,166,88,144,166,159.7,CPCB_CCU_Bidhannagar,19.507
PROP-29E8098A6751,116,66,109,116,68.7,CPCB_CCU_Victoria,6.926
PROP-569A37ADA2C3,169,96,158,169,173.7,CPCB_CCU_Bidhannagar,7.312
PROP-ED65CC6CF872,119,64,104,119,71.3,CPCB_CCU_Victoria,4.582
PROP-4E45D2A3987A,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,6.015
PROP-D155A52CEA6E,47,24,40,47,76.3,CPCB_CCU_Victoria,7.222
PROP-52424E54F5E3,116,66,109,116,68.7,CPCB_CCU_Victoria,10.957
PROP-726F44F17E5A,111,62,102,111,113.0,CPCB_CCU_Bidhannagar,4.72
PROP-1C928C34B1A3,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,24.309
PROP-479764EAE945,106,55,90,106,114.3,CPCB_CCU_Bidhannagar,3.429
PROP-2BDF8D921D38,46,24,39,46,80.3,CPCB_CCU_Victoria,13.291
PROP-22491C01BD6B,158,83,136,158,157.3,CPCB_CCU_Victoria,6.926
PROP-51A49AD231D2,126,68,112,126,76.0,CPCB_CCU_Bidhannagar,2.247
PROP-73AD0F516D1D,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,2.247
PROP-921B1CAA7AB4,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,3.429
PROP-EEC6AEF7BCD6,119,68,111,119,69.7,CPCB_CCU_Victoria,8.196
PROP-8C6E6BE04977,85,49,80,85,94.3,CPCB_CCU_Victoria,10.834
PROP-0AE1954572A3,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,12.214
PROP-6310B5ABC32E,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,2.563
PROP-ECBD49F127A4,53,27,45,53,87.0,CPCB_CCU_Bidhannagar,1.52
PROP-84B74FE4F909,42,23,38,42,80.0,CPCB_CCU_Victoria,20.378
PROP-677B3A7C2D9F,118,62,101,118,72.3,CPCB_CCU_Bidhannagar,4.72
PROP-185F2C1C26F2,126,68,112,126,76.0,CPCB_CCU_Bidhannagar,5.913
PROP-FA196D3E6144,93,51,84,93,98.0,CPCB_CCU_Victoria,15.561
PROP-FC18DCC7A968,166,88,144,166,159.7,CPCB_CCU_Bidhannagar,10.781
PROP-600CED5D2A6B,111,62,102,111,113.0,CPCB_CCU_Bidhannagar,6.015
PROP-1ACD8906CC4B,154,81,133,154,171.3,CPCB_CCU_Bidhannagar,4.72
PROP-EF439CD343C8,85,49,80,85,94.3,CPCB_CCU_Victoria,11.729
PROP-98FC4368AAFE,48,25,42,48,90.3,CPCB_CCU_Bidhannagar,12.214
PROP-9E2612B51244,111,62,102,111,113.0,CPCB_CCU_Bidhannagar,7.312
PROP-4B9317F317CC,53,27,45,53,84.0,CPCB_CCU_Bidhannagar,18.362
PROP-80F7F9DABC91,42,23,38,42,80.0,CPCB_CCU_Victoria,19.02
PROP-31C335EAA49F,114,62,101,114,75.0,CPCB_CCU_Bidhannagar,17.11
PROP-61FF2F93A3CD,100,56,91,100,111.7,CPCB_CCU_Bidhannagar,23.582
PROP-6E5AF3C3EB18,154,81,133,154,171.3,CPCB_CCU_Bidhannagar,23.582
PROP-04C5E764EC4F,51,27,45,51,81.3,CPCB_CCU_Bidhannagar,5.065
PROP-7471A6779ED1,115,63,103,115,70.7,CPCB_CCU_Bidhannagar,5.065
PROP-17CCFB9EB441,115,63,103,115,70.7,CPCB_CCU_Bidhannagar,10.15
PROP-283C9510A6DA,119,68,111,119,69.7,CPCB_CCU_Victoria,21.7
