property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_yield_pct,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p
PROP-D98BDE5F0DC9,2000000,Bengaluru,Nri Layout,Apartment,1,2,0,650,1.0,5.0,,,,13.187688197564905,77.7154516823825,7.644,11.098,11.579,11.862,10.597,5.412,3.373,5.0,56584.17,35000.0,30.0,21.0,1777.0,128.96,1.94,8.78,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,1,Ongoing,85.1,47.0,40.0,8,0.625,0,90,49,81,90,97.0,650.0,2.0,,0.2,6.478509642208569,,3.4339872044851463,3.091042453358316
PROP-7DF4725C162D,11700000,Bengaluru,Kothanur,Independent House,4,3,1,1800,,,,,,13.211943441656686,77.35517761759321,15.17,13.391,13.781,29.388,19.208,13.76,11.187,1.4,56584.17,35000.0,30.0,3.5897,1777.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,67,38,62,67,43.0,450.0,0.75,,,6.111467339502679,,3.4339872044851463,1.523814662459306
PROP-B001D3063D76,100000,Bengaluru,Bellahalli,Independent House,2,2,1,750,,,,,,12.916512565441112,77.70478024890457,1.783,5.244,4.938,5.497,3.464,2.634,1.396,36.6,56584.17,35000.0,30.0,420.0,1777.0,120.03,1.49,1.97,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,58,33,54,58,68.3,375.0,1.0,,,5.929589143389895,,3.4339872044851463,6.042632833682381
PROP-381BF184A48F,4500000,Bengaluru,Ramanagara,Independent House,2,3,1,1100,,,,,,13.086135840789863,77.67727581692284,3.522,0.717,1.826,0.502,4.211,4.417,4.21,38.1,56584.17,35000.0,30.0,9.3333,1777.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,32,17,29,32,50.0,550.0,1.5,,,6.311734809152915,,3.4339872044851463,2.335371690005382
PROP-1A946D6A65C0,28000000,Bengaluru,Attiguppe,Independent House,5,3,1,1500,,,,,,12.960474932119444,77.70853772368477,2.942,2.242,5.668,6.605,1.579,1.624,2.405,38.8,56584.17,35000.0,30.0,1.5,1777.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,35,19,31,35,59.0,300.0,0.6,,,5.707110264748875,,3.4339872044851463,0.9162907318741551
PROP-0DF502D07DAD,1300000,Bengaluru,Jp Nagar,Apartment,1,2,0,550,1.0,3.0,,,,13.163401801134947,77.51549012783907,4.489,2.022,5.472,16.445,9.527,10.005,4.886,27.3,50566.67,38000.0,26.82,35.0769,15.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,32,17,29,32,50.0,550.0,2.0,,0.333,6.311734809152915,,3.325755186495297,3.5856527713256896
PROP-50D8F9AAEA1A,3300000,Bengaluru,Marsur,Apartment,3,3,0,945,6.0,9.0,,,,12.881996889886794,77.67098866676606,5.808,4.668,0.453,8.402,8.486,4.981,1.05,31.0,56584.17,35000.0,30.0,12.7273,1777.0,120.03,1.49,1.97,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,1,Ongoing,19.5,41.0,8.0,8,0.75,0,58,33,54,58,68.3,315.0,1.0,,0.667,5.755742213586912,,3.4339872044851463,2.619386550769547
PROP-26E24636D271,7000000,Bengaluru,Kartik Nagar,Independent House,4,3,0,1200,,,,,,13.081516030546572,77.63720362895717,0.991,5.043,1.229,4.044,8.037,2.882,2.1,39.6,56584.17,35000.0,30.0,6.0,1777.0,139.38,2.02,10.18,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,0,Unregistered,,,,0,1.0,0,75,42,69,75,43.7,300.0,0.75,,,5.707110264748875,,3.4339872044851463,1.9459101490553132
PROP-BBF6D8DAE20D,7200000,Bengaluru,State Bank Of India Colony,Independent House,2,3,0,1050,,,,,,12.873151001092475,77.82803803495894,1.827,3.647,5.345,8.891,14.659,7.909,6.463,29.4,56584.17,35000.0,30.0,5.8333,1777.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,77,44,72,77,47.3,525.0,1.5,,,6.26530121273771,,3.4339872044851463,1.9218077194155747
PROP-B818F0D9592E,3000000,Bengaluru,Hurulichikanahalli,Independent House,2,3,0,860,,,,,,12.942870375595325,77.44474990421233,2.113,2.716,6.48,4.172,0.7,7.327,4.291,33.9,56584.17,35000.0,30.0,14.0,1777.0,139.38,2.02,10.18,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,0,Unregistered,,,,0,1.0,0,73,39,64,73,46.0,430.0,1.5,,,6.066108090103747,,3.4339872044851463,2.70805020110221
PROP-D1DCD8A50747,9200000,Bengaluru,T Dasarahalli,Independent House,6,2,1,722,,,,,,12.758400456732677,77.53978338200005,3.25,4.773,5.409,19.214,7.174,5.776,7.618,20.8,69000.0,65000.0,35.81,8.4783,3.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,77,44,72,77,47.3,120.333,0.333,0.208,,4.79853883171211,0.1889660995126232,3.60576954739093,2.2490049752917844
PROP-CF3A7A042C95,2500000,Bengaluru,Bommanahalli,Apartment,1,2,1,470,2.0,3.0,,,,12.761291564919336,77.44758578062606,10.721,5.787,3.544,12.675,6.807,13.363,12.481,14.6,45900.0,35000.0,34.29,16.8,5.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,1,Completed,100.0,24.0,32.0,11,1.0,2,70,38,62,70,75.0,470.0,2.0,,0.667,6.154858094016418,,3.5635996376871786,2.8791984572980396
PROP-709715ED2847,4300000,Bengaluru,Mattanahalli,Villa,2,3,0,1150,,,,,,13.197117628944854,77.75185082470752,4.028,13.792,14.568,14.695,12.288,8.35,7.316,8.2,56584.17,35000.0,30.0,9.7674,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,69,38,63,69,42.3,575.0,1.5,,,6.3561076606958915,,3.4339872044851463,2.3765230506961297
PROP-DE16AF8C4DE7,12500000,Bengaluru,Lakshmipura,Independent House,7,1,1,3600,,,,,,13.001986527084986,77.77036410823635,0.869,3.233,3.649,8.159,5.514,3.429,3.721,39.8,26000.0,26000.0,15.29,2.496,1.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,27,15,25,27,48.3,514.286,0.143,,,6.244722086325477,,2.790551422613954,1.251619457793289
PROP-84DFB4549166,18000000,Bengaluru,Gangondanahalli,Independent House,2,3,1,1800,,,,,,12.884016368357528,77.39325228911255,8.022,5.088,4.95,2.189,9.278,2.549,1.995,14.1,56584.17,35000.0,30.0,2.3333,1777.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,75,42,69,75,47.3,900.0,1.5,,,6.803505257608338,,3.4339872044851463,1.2039628042759356
PROP-D207B9378760,2800000,Bengaluru,Chikkalasandra,Apartment,1,2,1,600,0.0,4.0,,,,12.804213430549067,77.36395802230216,12.31,5.119,10.87,7.941,16.809,11.182,7.602,6.9,22000.0,22000.0,20.18,9.4286,1.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,35,19,31,35,59.0,600.0,2.0,,0.0,6.398594934535208,,3.0530573401732606,2.3445520318153523
PROP-B7937FCBF583,1600000,Bengaluru,Gnana Bharathi,Apartment,1,2,1,500,2.0,3.0,,,,12.84699484898669,77.59097699730577,0.371,1.756,1.121,15.609,4.521,6.737,3.765,57.0,56584.17,35000.0,30.0,26.25,1777.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,35,19,31,35,59.0,500.0,2.0,,0.667,6.2166061010848646,,3.4339872044851463,3.305053521109253
PROP-4BBB24859AF9,1800000,Bengaluru,Gnana Bharathi,Apartment,1,2,1,500,2.0,3.0,,,,12.84699484898669,77.59097699730577,0.371,1.756,1.121,15.609,4.521,6.737,3.765,57.0,56584.17,35000.0,30.0,23.3333,1777.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,77,44,72,77,47.3,500.0,2.0,,0.667,6.2166061010848646,,3.4339872044851463,3.1918457826163293
PROP-D51D66CF6B36,4940000,Bengaluru,Electronic City,Independent House,2,2,0,800,,,,,,12.943694,77.66531950000001,1.558,1.73,6.281,4.855,5.111,2.738,0.501,38.2,36560.0,30000.0,23.64,7.2874,25.0,117.94,1.5,7.77,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,0,Unregistered,,,,0,1.0,0,59,33,54,59,71.3,400.0,1.0,,,5.993961427306569,,3.204371138665319,2.114736289074174
PROP-B75D4C6DF44D,2300000,Bengaluru,Vidyaranyapura,Apartment,1,2,1,600,0.0,3.0,,,,13.152303641626997,77.8342077956795,5.206,17.18,16.384,18.748,14.467,14.558,11.235,5.7,20750.0,18500.0,19.12,9.6522,4.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,1,Ongoing,33.3,42.0,14.0,11,0.636,2,29,15,25,29,50.7,600.0,2.0,,0.0,6.398594934535208,,3.0017143452315387,2.3657664435921704
PROP-1B7F285B3227,4500000,Bengaluru,Aivarkhandpur,Independent House,3,2,1,630,,,,,,13.055195599081662,77.74097031355983,3.592,3.777,3.116,8.198,4.964,3.591,3.635,26.3,56584.17,35000.0,30.0,9.3333,1777.0,103.56,1.96,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,0,Unregistered,,,,0,1.0,0,31,17,28,31,49.0,210.0,0.667,,,5.351858133476067,,3.4339872044851463,2.335371690005382
PROP-1829A0C24D2E,4500000,Bengaluru,Kasavanahalli,Apartment,2,3,1,1248,,,,Fully-Furnished,North,12.961492916811272,77.43726094528475,1.008,4.044,6.448,3.799,1.816,5.314,5.83,34.6,49258.82,40000.0,33.09,10.6667,17.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,67,38,62,67,43.0,624.0,1.5,,,6.437751649736401,,3.5290040861498118,2.4567386299600797
PROP-68FFFBEC8103,10000000,Bengaluru,Mathikere,Independent House,4,3,0,1000,,,,,,12.791049785572923,77.81995339021039,6.857,9.275,3.858,13.546,7.999,13.403,6.476,10.5,25000.0,25000.0,29.41,3.0,1.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,70,38,62,70,75.0,250.0,0.75,,,5.5254529391317835,,3.4147715016892732,1.3862943611198906
PROP-DDF44AAC2D3A,6500000,Bengaluru,Gopasandra,Independent House,2,3,1,1000,,,,,,13.082862736515638,77.44745084631039,2.92,4.912,4.066,12.285,2.048,2.535,1.83,28.7,56584.17,35000.0,30.0,6.4615,1777.0,106.95,1.83,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,1,Ongoing,23.1,52.0,12.0,3,0.667,0,93,50,82,93,91.7,500.0,1.5,,,6.2166061010848646,,3.4339872044851463,2.0097564663893857
PROP-BA6C5ADAD9D0,3850000,Bengaluru,Bylakere,Independent House,1,2,1,750,,,,,,12.953965506719808,77.47490196069941,2.332,6.114,6.404,2.072,3.03,7.453,2.268,24.8,56584.17,35000.0,30.0,10.9091,1777.0,126.45,3.26,8.44,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,0,Unregistered,,,,0,1.0,0,74,41,67,74,44.3,750.0,2.0,,,6.621405651764134,,3.4339872044851463,2.4773028137612685
PROP-C9B26E190493,5000000,Bengaluru,Hegganahalli,Apartment,2,3,0,1192,1.0,3.0,,,,12.747042621882365,77.40047672495594,16.069,2.562,8.633,13.209,10.29,17.2,13.07,13.8,56584.17,35000.0,30.0,8.4,1777.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,75,42,69,75,47.3,596.0,1.5,,0.333,6.391917113392602,,3.4339872044851463,2.2407096892759584
PROP-813CC74EF5F0,3600000,Bengaluru,Chikbanavara,Apartment,2,3,1,1035,4.0,4.0,,,East,12.795681259746637,77.37117108650853,13.481,3.89,10.891,8.444,15.624,12.027,8.151,8.9,56584.17,35000.0,30.0,11.6667,1777.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,75,42,69,75,47.3,517.5,1.5,0.87,1.0,6.250940027669582,0.6259384308664953,3.4339872044851463,2.5389765026337607
PROP-DF9AC5D9BD5D,20800000,Bengaluru,Madivala,Independent House,4,3,1,900,,,,,,12.733224489935711,77.69022061774238,6.254,8.624,14.891,18.591,7.492,8.348,4.52,8.0,56584.17,35000.0,30.0,2.0192,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,225.0,0.75,,,5.420534999272286,,3.4339872044851463,1.1049918956321487
PROP-8D737976FF13,25000000,Bengaluru,Ganganagar,Independent House,3,3,1,1200,,,,,,13.033438652967687,77.44051208168652,2.054,8.227,4.195,8.901,5.473,2.672,5.716,25.2,15000.0,15000.0,15.0,0.72,1.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,99,56,91,99,98.0,400.0,1.0,,,5.993961427306569,,2.772588722239781,0.5423242908253617
PROP-E597E61FA2BA,4900000,Bengaluru,Kadumuthsandra Plantation,Independent House,3,3,0,1200,,,,,,13.118217634198372,77.84209111069435,4.931,14.707,13.963,18.519,13.994,11.756,12.04,6.8,56584.17,35000.0,30.0,8.5714,1777.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,64,34,56,64,67.3,400.0,1.0,,,5.993961427306569,,3.4339872044851463,2.2587794852565706
PROP-BFBEEFBF39A9,3000000,Bengaluru,Kadugodi,Apartment,1,3,1,1350,4.0,4.0,,,,13.092080635895366,77.78691347059751,2.546,8.808,7.999,12.263,7.721,7.553,6.645,17.1,29272.73,25000.0,27.5,10.0,11.0,115.99,2.03,8.58,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,86,48,79,86,96.0,1350.0,3.0,,1.0,7.208600337960199,,3.349904087274605,2.3978952727983707
PROP-04EB49338F82,15000000,Bengaluru,Srirampuram,Independent House,7,4,1,2030,,,,,,12.764670279862838,77.58654200577821,5.386,5.94,4.068,22.419,4.693,3.029,5.51,18.2,13000.0,13000.0,32.5,1.04,1.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,0,Unregistered,,,,0,1.0,0,32,16,27,32,52.7,290.0,0.571,,,5.673323267171493,,3.5115454388310208,0.712949807856125
PROP-856054B8E681,12000000,Bengaluru,Thavarekere,Apartment,1,2,0,600,4.0,4.0,,,,13.14439308501499,77.3847110806499,7.826,7.212,5.713,21.864,11.535,6.387,7.747,8.1,56584.17,35000.0,30.0,3.5,1777.0,128.96,1.94,8.78,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,90,49,81,90,97.0,600.0,2.0,,1.0,6.398594934535208,,3.4339872044851463,1.5040773967762742
PROP-64121B519FBB,9000000,Bengaluru,Nayandahalli,Independent House,3,3,0,1300,,,,,,13.078511657914731,77.75007694627143,5.128,6.274,5.502,8.351,4.038,3.572,3.82,17.2,6000.0,6000.0,7.5,0.8,1.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,0,Unregistered,,,,0,1.0,0,29,15,25,29,50.7,433.333,1.0,,,6.073811520996733,,2.1400661634962708,0.5877866649021191
PROP-B170626911FD,11000000,Bengaluru,Muneshwara Nagar,Independent House,6,5,1,3000,2.0,,,,,12.899356572748353,77.5216189375004,6.123,2.826,4.986,8.462,4.827,2.354,2.36,29.6,56584.17,35000.0,30.0,3.8182,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,500.0,0.833,,,6.2166061010848646,,3.4339872044851463,1.572400414331537
PROP-831D3396DB03,23000000,Bengaluru,Kudlu Gate,Independent House,5,5,1,5200,,,,,,12.782457523746473,77.55502929690914,1.447,2.257,2.294,19.102,4.908,6.181,4.512,38.5,50600.0,55000.0,38.46,2.8696,5.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,68,37,61,68,70.7,1040.0,1.0,,,6.947937068614969,,3.6752875005944694,1.3531511425266365
PROP-E6FBB4AFC8E3,400000,Bengaluru,Shettigere,Independent House,2,2,1,3040,,,,,North,13.216423593584492,77.41051119459196,11.94,10.003,8.239,26.139,16.656,11.427,5.231,3.9,56584.17,35000.0,30.0,105.0,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,69,38,63,69,42.3,1520.0,1.0,,,7.327123292259293,,3.4339872044851463,4.663439094112067
PROP-E36D5DEB24BA,4300000,Bengaluru,Krishnarajapura,Independent House,2,3,0,1100,,,,,,12.922354681579932,77.37931126725316,6.03,0.586,1.186,3.891,7.943,2.109,4.96,37.9,56584.17,35000.0,30.0,9.7674,1777.0,126.45,3.26,8.44,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,0,Unregistered,,,,0,1.0,0,77,40,65,77,48.0,550.0,1.5,,,6.311734809152915,,3.4339872044851463,2.3765230506961297
PROP-060446473967,6800000,Bengaluru,Mailasandra,Independent House,2,3,0,1200,,,,,,12.861742195791493,77.42087771192698,9.546,7.263,2.49,2.203,10.076,6.357,1.311,12.9,56584.17,35000.0,30.0,6.1765,1777.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,68,37,61,68,70.7,600.0,1.5,,,6.398594934535208,,3.4339872044851463,1.970811799029298
PROP-4E70E9C11F67,22500000,Bengaluru,Sheshadripuram,Apartment,4,4,1,2700,3.0,3.0,,,,13.055812039921175,77.5431181383751,4.084,4.524,4.944,4.315,4.58,5.903,2.113,23.6,56584.17,35000.0,30.0,1.8667,1777.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,99,56,91,99,98.0,675.0,1.0,,1.0,6.516193076042964,,3.4339872044851463,1.0531615424307255
PROP-87724D4B91BD,4500000,Bengaluru,Nelamangala,Apartment,2,3,1,1100,2.0,7.0,,,,12.812762073972056,77.53040086941397,3.112,2.169,4.591,15.221,2.321,7.928,2.743,30.5,7500.0,7500.0,10.77,2.0,2.0,139.38,2.02,10.18,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,1,Ongoing,38.5,39.0,15.0,27,0.852,2,73,39,64,73,46.0,550.0,1.5,,0.286,6.311734809152915,,2.4655539212721855,1.0986122886681098
PROP-3E5459400354,4000000,Bengaluru,Sidedahalli,Apartment,2,2,1,750,1.0,3.0,,,,13.0544662852273,77.36167492587856,4.436,7.57,4.8,13.059,11.471,6.182,5.56,12.1,56584.17,35000.0,30.0,10.5,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,85.5,55.0,47.0,18,0.611,0,33,17,29,33,50.0,375.0,1.0,,0.333,5.929589143389895,,3.4339872044851463,2.4423470353692043
PROP-4ED736EAB511,3900000,Bengaluru,Dasanapura,Villa,2,2,1,708,,,,,,12.896914346181662,77.47816923598606,4.247,6.581,5.274,7.956,5.394,3.011,3.432,21.8,56584.17,35000.0,30.0,10.7692,1777.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,70,38,62,70,75.0,354.0,1.0,,,5.872117789475416,,3.4339872044851463,2.465485949548396
PROP-7B0A7FE95A08,3800000,Bengaluru,Dasanapura,Villa,2,2,0,710,,,,,,12.896914346181662,77.47816923598606,4.247,6.581,5.274,7.956,5.394,3.011,3.432,21.8,56584.17,35000.0,30.0,11.0526,1777.0,126.45,3.26,8.44,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,0,Unregistered,,,,0,1.0,0,77,40,65,77,48.0,355.0,1.0,,,5.87493073085203,,3.4339872044851463,2.4892804042970305
PROP-0CE96737A0D0,8500000,Bengaluru,Kattigenahalli,Apartment,3,3,0,1567,9.0,11.0,,,,12.986742763470367,77.62821694571846,1.794,1.882,0.834,1.462,2.517,2.504,1.118,54.6,60000.0,60000.0,20.98,8.4706,1.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,1,Ongoing,59.6,57.0,34.0,7,0.714,0,64,34,56,64,67.3,522.333,1.0,,0.818,6.260217972731366,,3.090132948975475,2.2481922631635003
PROP-5675C6F5CB48,16300000,Bengaluru,Kengeri,Villa,3,4,1,2398,,,,,West,12.996427938445608,77.41716322971757,4.244,4.118,4.39,5.796,6.255,2.047,8.691,23.1,23000.0,23000.0,23.0,1.6933,1.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,1,Completed,100.0,30.0,31.0,13,1.0,2,29,15,25,29,50.7,799.333,1.333,,,6.685027891059929,,3.1780538303479458,0.9907672075506844
PROP-71E49CAD66E9,1560000,Bengaluru,Attibele,Independent House,3,3,0,1200,,,,,,12.73168711109776,77.6545133435936,3.145,8.171,11.745,20.375,7.404,6.181,2.446,14.3,22400.0,22000.0,22.86,16.9231,5.0,126.45,3.26,8.44,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,0,Unregistered,,,,0,1.0,0,77,40,65,77,48.0,400.0,1.0,,,5.993961427306569,,3.17220341666977,2.886090383656983
PROP-0E11AAEE96FD,12500000,Bengaluru,Parappana Agrahara,Independent House,6,5,1,3000,,,,,North,12.730874113539182,77.69582917332345,6.549,7.991,15.55,18.644,7.094,8.959,4.898,8.2,14000.0,14000.0,23.33,1.344,1.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,35,19,31,35,59.0,500.0,0.833,,,6.2166061010848646,,3.1917101567954314,0.8518588717147662
PROP-D77648E92E81,7000000,Bengaluru,Ullal Uppanagar,Apartment,2,3,1,1200,2.0,,,,,13.03750621721183,77.78677637264549,2.121,4.454,3.954,12.371,8.49,1.575,2.087,33.5,56584.17,35000.0,30.0,6.0,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,39.4,33.0,13.0,30,0.1,0,61,32,53,61,63.0,600.0,1.5,,,6.398594934535208,,3.4339872044851463,1.9459101490553132
PROP-B8F6CBAF24F2,12500000,Bengaluru,Parappana Agrahara,Independent House,8,4,1,3000,,,,,,12.730874113539182,77.69582917332345,6.549,7.991,15.55,18.644,7.094,8.959,4.898,8.2,14000.0,14000.0,23.33,1.344,1.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,375.0,0.5,0.4,,5.929589143389895,0.33647223662121295,3.1917101567954314,0.8518588717147662
PROP-F52030A302BA,3500000,Bengaluru,Yelahanka,Apartment,1,2,0,710,3.0,4.0,,,North-East,12.994689,77.62023049999999,2.239,2.696,1.564,2.687,2.597,1.901,1.465,47.5,111916.67,45000.0,30.86,15.4286,30.0,115.99,2.03,8.58,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,86,48,79,86,96.0,710.0,2.0,0.803,0.75,6.566672429803241,0.5894519442211803,3.4613513044819024,2.7990237184368594
PROP-A2D2DB876E7E,5700000,Bengaluru,K Channasandra,Independent House,1,3,1,850,,,,,,12.92542361172355,77.74429806423723,2.782,6.444,5.434,1.795,4.196,2.911,4.043,27.3,18000.0,18000.0,24.0,3.7895,1.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,850.0,3.0,,,6.7464121285733745,,3.2188758248682006,1.5664260218408095
