property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_yield_pct,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,listing_date,price_per_sqft,target_locality_median_ppsf
PROP-50FB177A2F93,4700000,Chennai,Thalambur,Apartment,2,3,1,965,2.0,,,,,13.17437679699954,80.04634522480416,9.392,1.511,6.758,15.651,7.269,12.578,9.015,18.9,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Completed,100.0,25.0,27.0,17,0.588,0,39,21,35,39,60.7,482.5,1.5,0.657,,6.181051314893349,0.5050087384444258,,,2019-08-15,4870.47,4685.235000000001
PROP-0250141F812D,3200000,Delhi,Khirki Extension,Apartment,2,2,0,600,3.0,3.0,,,,28.463690405923828,76.99788749320541,7.759,0.602,2.884,4.349,10.354,5.589,5.567,26.0,10000.0,10000.0,22.22,3.75,1.0,110.65,2.6,8.38,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,103,58,95,103,173.0,300.0,1.0,,1.0,5.707110264748875,,3.145013976269745,1.55814461804655,2019-08-15,5333.33,4541.665
PROP-241169F74BD5,3700000,Pune,Dhanori,Apartment,1,2,0,700,3.0,4.0,,,,18.341326255287026,73.7532625057747,3.725,2.961,1.825,3.898,11.15,2.645,4.795,29.7,21660.0,23000.0,29.11,7.4595,25.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,23.9,46.0,11.0,15,0.333,0,39,21,35,39,67.0,700.0,2.0,,0.75,6.55250788703459,,3.4048573424936426,2.135290070216714,2019-08-15,5285.71,5811.6900000000005
PROP-CE95B2851E05,3650000,Chennai,Gerugambakkam,Apartment,2,2,1,710,1.0,2.0,,,,13.197484502639783,80.14520675876099,1.553,2.755,6.84,8.333,7.009,6.888,2.299,31.2,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,60.7,355.0,1.0,,0.5,5.87493073085203,,,,2019-08-15,5140.85,6316.715
PROP-A004094A3657,5000000,Pune,Hadapsar,Apartment,2,3,0,934,3.0,9.0,,,East,18.38689666136795,73.75193017434535,2.644,1.512,4.281,5.773,6.954,6.752,0.424,32.3,25679.16,20500.0,27.76,4.92,104.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,29.2,24.0,7.0,16,0.438,0,39,21,35,39,67.0,467.0,1.5,,0.333,6.148468295917647,,3.358985532852846,1.7783364488959144,2019-08-15,5353.32,5197.8
PROP-CF3671B20BC0,2600000,Pune,Dhayari,Apartment,1,2,1,588,1.0,4.0,,,,18.442217792072768,73.98331714595409,4.436,6.599,3.308,1.342,4.366,4.648,5.439,20.3,10763.64,9900.0,17.5,4.5692,11.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,62.2,45.0,28.0,16,0.625,0,41,21,35,41,70.7,588.0,2.0,0.791,0.25,6.3784261836515865,0.5827741230785748,2.917770732084279,1.7172514170529936,2019-08-15,4421.77,4941.18
PROP-D76668327DFB,6400000,Bengaluru,Marasandra,Villa,3,3,1,1702,,,,,,12.7951599415895,77.77715863546825,3.469,7.967,5.262,11.078,4.404,9.517,5.249,17.2,56584.17,35000.0,30.0,6.5625,1777.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,33,18,29,33,53.0,567.333,1.0,,,6.342707514539072,,3.4339872044851463,2.02320182335696,2019-08-15,3760.28,3760.28
PROP-32C787E31866,1200000,Pune,Yerawada,Independent House,1,1,0,250,,,,,,18.52571336250514,73.72304828215952,2.019,5.139,2.845,6.808,1.91,3.417,0.504,36.1,33125.0,17250.0,36.67,17.25,4.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,67.0,250.0,1.0,,,5.525452939131784,,3.62886402170395,2.9041650800285006,2019-08-15,4800.0,4188.6
PROP-29FDD0C92E96,18000000,Bengaluru,Victoria Layout,Independent House,4,3,1,1372,,,,,,12.96284254870724,77.42695368835238,1.375,4.001,5.605,2.959,2.734,4.388,6.543,32.0,65000.0,65000.0,50.4,4.3333,2.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,27,15,25,27,48.3,343.0,0.75,,,5.840641657373398,,3.93963817246112,1.6739701835521403,2019-08-15,13119.53,13119.53
PROP-71F5538F5E20,6150000,Chennai,Iyyapa Nagar,Independent House,3,3,1,1577,,,,,,12.92622312587068,80.42764228376718,5.309,6.432,15.482,18.292,7.93,8.932,5.219,14.1,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,32,17,28,32,52.7,525.667,1.0,,,6.266568470264095,,,,2019-08-15,3899.81,4604.2
PROP-105504683235,8200000,Delhi,Sector 16B Dwarka,Apartment,3,3,0,1200,2.0,,,,,28.582953672872723,77.31533406058449,2.822,1.606,4.559,5.24,10.427,6.175,1.432,28.2,25000.0,25000.0,27.78,3.6585,1.0,110.65,2.6,8.38,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,90.6,32.0,29.0,9,0.333,0,121,64,105,121,187.3,400.0,1.0,0.917,,5.993961427306569,0.6507614640635074,3.359680701459222,1.5386935079083426,2019-08-15,6833.33,5590.280000000001
PROP-BE5D19F0570A,10000000,Chennai,Vadapalani,Apartment,2,4,1,2400,2.0,2.0,,,,12.898418452135434,80.19515921208203,3.786,9.242,5.988,10.999,12.334,6.325,3.039,11.8,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,32,17,28,32,52.7,1200.0,2.0,,1.0,7.090909822079984,,,,2019-08-15,4166.67,12997.56
PROP-C840B62ADC25,3600000,Pune,Koregaon Mul,Apartment,2,3,0,965,3.0,4.0,,,,18.36859705154984,73.70789848895323,6.585,3.219,3.526,7.313,10.234,5.035,1.833,19.7,32222.55,23000.0,28.39,7.6667,1762.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,67.0,482.5,1.5,,0.75,6.181051314893349,,3.380654480430826,2.159488095499822,2019-08-15,3730.57,4365.285
PROP-7847378AD0A6,3100000,Chennai,Cholambedu,Apartment,2,3,0,835,2.0,2.0,,,,12.895558701354023,80.18477715314556,3.784,9.935,6.494,11.983,13.438,6.025,4.151,11.0,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,32,17,28,32,52.7,417.5,1.5,,1.0,6.03667688992953,,,,2019-08-15,3712.57,3759.69
PROP-64753F415CF9,3300000,Pune,Pimple Gurav,Apartment,2,2,1,580,1.0,4.0,,,,18.483521189937345,73.86996432640339,1.303,1.301,2.292,2.91,4.107,0.403,2.25,59.0,20285.71,20000.0,22.86,7.2727,7.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,67.0,290.0,1.0,,0.25,5.673323267171493,,3.17220341666977,2.1129609370097486,2019-08-15,5689.66,6363.64
PROP-C40F6342A791,2400000,Pune,Talegaon Dabhade,Apartment,1,2,1,620,3.0,3.0,,,,18.48085727632623,73.86992107044398,1.012,1.058,1.997,3.013,4.236,0.693,2.418,60.1,13600.0,12000.0,17.14,6.0,5.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,75.0,40.0,30.0,17,0.412,0,41,21,35,41,70.7,620.0,2.0,0.847,1.0,6.431331081933479,0.6135627012171029,2.8981194446869907,1.9459101490553128,2019-08-15,3870.97,3919.24
PROP-07CB3E7BD913,15000000,Chennai,Ayanavaram,Independent House,3,3,1,3000,,,,,North,13.304251824080856,80.34857701390241,6.072,5.017,7.682,21.017,8.267,4.345,7.057,12.6,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,60.7,1000.0,1.0,,,6.90875477931522,,,,2019-08-15,5000.0,7424.1849999999995
PROP-4698EF9D9F8B,5700000,Chennai,Perumbakkam,Apartment,2,3,0,1107,2.0,,,,,13.063187861832215,80.45614644533902,4.052,4.781,1.098,4.672,7.495,5.432,3.494,27.8,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,23.9,46.0,11.0,5,0.2,0,39,21,35,39,60.7,553.5,1.5,,,6.318066806790422,,,,2019-08-15,5149.05,5476.09
PROP-247562234782,2700000,Pune,Moshi,Apartment,1,2,1,540,6.0,12.0,,,,18.64151644271964,73.67454259095632,5.249,3.01,6.829,7.086,14.97,6.935,3.498,16.8,18625.0,14750.0,19.82,6.5556,16.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Completed,100.0,24.0,53.0,10,0.7,0,39,21,35,39,67.0,540.0,2.0,,0.5,6.293419278846481,,3.035914063186823,2.022289010175528,2019-08-15,5000.0,5367.105
PROP-72C19ED1D4FD,20000000,Chennai,Ekkatuthangal,Independent House,6,2,1,3800,,,,,,13.225959775249011,80.16150856887738,0.524,1.902,3.233,8.799,7.977,9.226,5.141,45.4,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,60.7,633.333,0.333,,,6.452574053141827,,,,2019-08-15,5263.16,11142.86
PROP-C2B58D47AD82,7450000,Pune,Pimpri,Apartment,2,3,0,933,6.0,7.0,,,,18.6629467119036,73.67683047615796,5.642,0.674,5.091,9.335,17.224,6.183,5.702,25.1,24166.67,20000.0,26.67,3.2215,3.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,67.0,466.5,1.5,0.868,0.857,6.147399348728742,0.6248683398066509,3.3203487937988347,1.4401905151274177,2019-08-15,7984.99,6852.54
PROP-01CBE057DDE0,19000000,Bengaluru,Jp Nagar,Independent House,6,6,1,3800,,,,,,13.163401801134947,77.51549012783907,4.489,2.022,5.472,16.445,9.527,10.005,4.886,27.3,50566.67,38000.0,26.82,2.4,15.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,27,15,25,27,48.3,633.333,1.0,,,6.452574053141827,,3.325755186495297,1.2237754316221157,2019-08-15,5000.0,5615.38
PROP-A6DAC02C3257,6500000,Pune,Sus,Apartment,2,3,0,917,2.0,8.0,,,,18.42394542759105,73.69675834859972,5.942,5.83,4.592,3.151,9.025,6.778,4.266,16.9,28111.11,21000.0,30.0,3.8769,9.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,67.0,458.5,1.5,,0.25,6.1301389417957415,,3.4339872044851463,1.5845097721092494,2019-08-15,7088.33,7332.045
PROP-E4B37C87DB3D,4100000,Pune,Yewalewadi,Apartment,2,3,0,850,5.0,11.0,,,,18.67709342445905,73.83339161719438,1.162,2.411,2.917,8.87,10.686,5.042,3.535,39.7,12375.0,14000.0,18.63,4.0976,4.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,94.7,38.0,36.0,11,0.455,0,39,21,35,39,67.0,425.0,1.5,,0.455,6.054439346269371,,2.9770590082883697,1.6287698407335922,2019-08-15,4823.53,4887.955
PROP-40B16621AF57,4800000,Pune,Bavdhan,Apartment,1,2,1,553,3.0,,,,,18.61265935887057,73.9974210506049,2.767,3.555,2.054,10.243,5.213,5.509,1.391,32.2,50656.25,36000.0,30.61,9.0,16.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,41.3,46.0,19.0,16,0.438,0,41,21,35,41,70.7,553.0,2.0,0.741,,6.317164686747284,0.5544596607860519,3.4534735262275262,2.302585092994046,2019-08-15,8679.93,8310.25
PROP-DDCE17771788,13500000,Chennai,Medavakkam,Independent House,3,3,1,1764,,,,,,13.124896830150638,80.2994338201786,0.667,3.18,2.126,3.925,2.041,1.128,1.21,54.9,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,60.7,588.0,1.0,,,6.3784261836515865,,,,2019-08-15,7653.06,5612.24
PROP-586C0926798B,3140000,Chennai,Chengalpattu,Independent House,2,3,1,850,,,,,,13.317836255024051,80.40625085475251,9.48,4.153,2.574,25.169,10.623,5.824,4.976,15.3,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,60.7,425.0,1.5,,,6.054439346269371,,,,2019-08-15,3694.12,4375.0
PROP-06076BEB6DD3,11500000,Bengaluru,Kartik Nagar,Apartment,3,3,1,1530,2.0,4.0,,,,13.081516030546572,77.63720362895717,0.991,5.043,1.229,4.044,8.037,2.882,2.1,39.6,56584.17,35000.0,30.0,3.6522,1777.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,73.1,26.0,19.0,6,0.5,0,27,15,25,27,48.3,510.0,1.0,,0.5,6.236369590203704,,3.4339872044851463,1.5373402259936704,2019-08-15,7516.34,6969.389999999999
PROP-174011838F9E,2600000,Bengaluru,Lingarajapuram,Independent House,1,1,0,270,,,,,,12.751004759422583,77.57748727030874,5.538,5.677,5.222,23.006,6.386,1.922,5.433,18.3,17750.0,16500.0,20.2,7.6154,4.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,33,18,29,33,53.0,270.0,1.0,0.963,,5.602118820879701,0.674473915294324,3.054001181677967,2.1535512995462494,2019-08-15,9629.63,6400.0
PROP-B35EB2D7500C,9000000,Delhi,South Extension I,Apartment,2,2,1,730,1.0,4.0,,,,28.31351099946216,77.50927907003495,24.551,22.067,14.76,30.631,15.642,6.936,6.668,0.8,41733.14,22000.0,27.78,2.9333,1758.0,110.65,2.6,8.38,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,121,64,105,121,187.3,365.0,1.0,,0.25,5.902633333401366,,3.359680701459222,1.3694787681913287,2019-08-15,12328.77,11666.67
PROP-A84AA2542E81,8500000,Delhi,Mayur Vihar Phase 3,Independent House,2,3,1,1000,,,,,,28.83686740568255,77.16275217274331,1.507,4.553,6.23,10.551,5.992,2.318,6.061,29.5,12000.0,15000.0,15.0,2.1176,3.0,110.65,2.6,8.38,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,121,64,105,121,187.3,500.0,1.5,,,6.2166061010848646,,2.772588722239781,1.1370634750423625,2019-08-15,8500.0,7079.28
PROP-A119D0C80EC0,1000000,Pune,Dhayari,Apartment,1,2,1,441,4.0,5.0,,,,18.442217792072768,73.98331714595409,4.436,6.599,3.308,1.342,4.366,4.648,5.439,20.3,10763.64,9900.0,17.5,11.88,11.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,41,21,35,41,70.7,441.0,2.0,1.0,0.8,6.091309882077698,0.6931471805599453,2.917770732084279,2.5556757206762075,2019-08-15,2267.57,4941.18
PROP-4C7F054222CA,7600000,Chennai,Kolapakkam - Vandalur,Independent House,3,3,1,1650,,,,,,13.00682715135886,80.38501323226538,6.732,3.66,7.234,8.938,9.676,3.34,5.248,16.0,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,32,17,28,32,52.7,550.0,1.0,,,6.311734809152915,,,,2019-08-15,4606.06,4606.06
PROP-58CFD920F3C4,4500000,Bengaluru,Hosakerehalli,Apartment,2,3,1,955,0.0,5.0,,,South,13.076392508222554,77.83946198274971,3.418,11.526,10.903,18.005,13.53,7.729,9.02,12.1,4500.0,4500.0,45.0,1.2,1.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Completed,100.0,24.0,36.0,10,0.8,0,27,15,25,27,48.3,477.5,1.5,,0.0,6.170656210893009,,3.828641396489095,0.7884573603642702,2019-08-15,4712.04,5483.87
PROP-046DBBA740E7,3800000,Bengaluru,Kattigenahalli,Apartment,2,3,0,1040,1.0,5.0,,,,12.986742763470367,77.62821694571846,1.794,1.882,0.834,1.462,2.517,2.504,1.118,54.6,60000.0,60000.0,20.98,18.9474,1.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,27,15,25,27,48.3,520.0,1.5,,0.2,6.255750041753367,,3.090132948975475,2.993098809028189,2019-08-15,3653.85,4000.0
PROP-75912FA63043,6995000,Bengaluru,Kpc Layout,Apartment,2,3,1,1250,2.0,4.0,,,,13.136487109832132,77.44221748688318,3.092,0.923,4.566,16.882,7.128,2.275,4.143,34.4,56584.17,35000.0,30.0,6.0043,1777.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,49.1,55.0,27.0,12,0.333,0,27,15,25,27,48.3,625.0,1.5,,0.5,6.439350371100098,,3.4339872044851463,1.9465242461733605,2019-08-15,5596.0,6872.005
PROP-9DB9636EF24C,1550000,Pune,Wagholi,Apartment,2,1,0,320,3.0,4.0,,,,18.597669354498283,73.72414741171687,2.431,2.995,3.07,3.636,8.808,2.937,0.994,32.4,20502.17,19250.0,23.71,14.9032,92.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,31.1,45.0,14.0,21,0.333,0,39,21,35,39,67.0,160.0,0.5,,0.75,5.081404364984463,,3.207208020000518,2.7665203468381745,2019-08-15,4843.75,5663.19
PROP-53444714087E,10500000,Bengaluru,Banashankari,Independent House,5,3,0,990,,,,,,12.9670415,77.6311245,2.597,2.76,2.728,1.619,2.526,3.52,2.678,39.3,58690.91,66300.0,27.88,7.5771,11.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,33,18,29,33,53.0,198.0,0.6,,,5.293304824724492,,3.3631493140246254,2.149095861028577,2019-08-15,10606.06,6180.555
PROP-7943C1E25050,5500000,Chennai,Ambattur,Apartment,2,3,0,840,1.0,,,,,13.2584571741344,80.21313178436208,1.644,3.89,4.477,10.204,5.086,3.629,0.431,32.5,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,60.7,420.0,1.5,,,6.042632833682381,,,,2019-08-15,6547.62,5641.415000000001
PROP-25B5EF21FD58,6500000,Pune,Manjari Budruk,Independent House,2,3,0,1500,,,,,,18.425040061906103,73.99786435544124,4.089,5.724,5.073,3.0,3.336,6.931,3.018,20.8,32222.55,23000.0,28.39,4.2462,1762.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,41,21,35,41,70.7,750.0,1.5,,,6.621405651764134,,3.380654480430826,1.6575040050031395,2019-08-15,4333.33,4687.5
PROP-2B5B626F5ABE,12000000,Chennai,Maraimalai Nagar Part,Independent House,5,3,1,958,2.0,,,,,13.039603295807185,80.51661183159115,5.882,4.082,8.119,8.264,6.543,7.482,1.884,15.0,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,60.7,191.6,0.6,,,5.260615499364025,,,,2019-08-15,12526.1,8685.41
PROP-40329495C500,7000000,Pune,Talegaon Dabhade,Apartment,3,3,0,1530,3.0,,,,,18.48085727632623,73.86992107044398,1.012,1.058,1.997,3.013,4.236,0.693,2.418,60.1,13600.0,12000.0,17.14,2.0571,5.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,41,21,35,41,70.7,510.0,1.0,,,6.236369590203704,,2.8981194446869907,1.117466754182641,2019-08-15,4575.16,3919.24
PROP-EA10C6A9C43C,3800000,Chennai,Poonamallee,Independent House,1,2,0,600,,,,,East,13.115917114073383,80.3765402888598,1.54,2.846,2.083,3.614,2.895,7.947,3.706,39.5,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,60.7,600.0,2.0,1.0,,6.398594934535208,0.6931471805599453,,,2019-08-15,6333.33,5627.094999999999
PROP-A5B6865F6DB2,1575000,Delhi,Jamia Nagar,Apartment,1,2,0,410,3.0,4.0,,,East,28.3600701349074,76.90121941724665,6.236,13.722,8.85,12.447,20.773,10.478,3.852,4.2,41733.14,22000.0,27.78,16.7619,1758.0,110.65,2.6,8.38,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,103,58,95,103,173.0,410.0,2.0,,0.75,6.018593214496234,,3.359680701459222,2.8770557138238417,2019-08-15,3841.46,4972.9
PROP-5709B713C4AE,32500000,Bengaluru,Subramanyapura,Villa,6,5,1,5400,,,,,,13.217927564813053,77.38187986578485,14.017,11.818,11.343,28.042,18.137,12.702,8.226,2.2,56584.17,35000.0,30.0,1.2923,1777.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,27,15,25,27,48.3,900.0,0.833,,,6.803505257608338,,3.4339872044851463,0.8295556803394937,2019-08-15,6018.52,5597.42
PROP-9F53A910A054,17500000,Chennai,Anna Nagar,Apartment,3,3,1,1600,3.0,4.0,,,,13.068836,80.24424350000001,2.381,3.72,4.413,5.811,2.722,2.397,0.854,34.6,,,,,,110.43,1.82,6.78,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,32,17,28,32,52.7,533.333,1.0,0.906,0.75,6.281019240110931,0.6450068052320104,,,2019-08-15,10937.5,12850.47
PROP-0B63854CA4CC,2200000,Delhi,Vishnu Garden,Independent House,2,2,0,500,,,,,,28.853396852547725,77.28586287980382,7.64,3.119,8.146,10.968,7.734,11.024,6.25,20.3,17500.0,17500.0,20.0,9.5455,2.0,110.65,2.6,8.38,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,121,64,105,121,187.3,250.0,1.0,,,5.525452939131784,,3.044522437723423,2.355699228643532,2019-08-15,4400.0,8000.0
PROP-C3B381AF53F8,22500000,Pune,Ambegaon Pathar,Apartment,9,5,1,4500,3.0,3.0,,,,18.544779791827214,73.96496925308118,2.053,0.852,3.991,6.567,1.635,1.618,2.107,45.1,32222.55,23000.0,28.39,1.2267,1762.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,41,21,35,41,70.7,500.0,0.556,,1.0,6.2166061010848646,,3.380654480430826,0.8005206688282747,2019-08-15,5000.0,4673.305
PROP-2C9C821FB1EF,15000000,Pune,Vadgaon,Independent House,2,1,1,2000,,,,,,18.541437668485138,73.87784942671189,2.208,1.985,2.174,5.933,2.36,0.812,1.792,50.1,50000.0,50000.0,29.9,4.0,1.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,67.0,1000.0,0.5,,,6.90875477931522,,3.4307561839036995,1.6094379124341005,2019-08-15,7500.0,4379.56
PROP-BF294F41A15B,1900000,Pune,Yewalewadi,Apartment,1,2,1,500,4.0,4.0,,,,18.67709342445905,73.83339161719438,1.162,2.411,2.917,8.87,10.686,5.042,3.535,39.7,12375.0,14000.0,18.63,8.8421,4.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,39,21,35,39,67.0,500.0,2.0,,1.0,6.2166061010848646,,2.9770590082883697,2.286669102928645,2019-08-15,3800.0,4887.955
