property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_yield_pct,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,listing_date,price_per_sqft,target_locality_median_ppsf
PROP-80747E7CD65D,6500000,Bengaluru,Annapurneshwari Nagar,Apartment,2,3,0,1165,4.0,4.0,,,,12.907536484184398,77.62830211175876,1.03,2.011,4.736,8.061,7.112,1.688,2.174,42.0,12000.0,12000.0,17.14,2.2154,1.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,1,Ongoing,69.0,29.0,20.0,27,0.63,0,70,38,62,70,75.0,582.5,1.5,0.73,1.0,6.3690444517266105,0.5481214085096876,2.8981194446869907,1.1679517667467223,2022-05-15,5579.4,6153.85
PROP-17A782AFB533,42200000,Bengaluru,Koramangala,Independent House,9,5,1,5000,,2.0,,,North,12.9955925,77.596478,2.497,3.029,3.562,4.983,2.748,1.418,2.487,41.6,83941.18,80000.0,50.0,2.2749,17.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,99,56,91,99,98.0,555.556,0.556,,,6.321767794583666,,3.9318256327243257,1.1862873342698874,2021-02-15,8440.0,11161.29
PROP-89ABBD394EC5,3000000,Bengaluru,Bommanahalli,Apartment,2,3,1,1000,2.0,4.0,,,,12.761291564919336,77.44758578062606,10.721,5.787,3.544,12.675,6.807,13.363,12.481,14.6,45900.0,35000.0,34.29,14.0,5.0,128.96,1.94,8.78,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,107,55,91,107,108.7,500.0,1.5,,0.5,6.2166061010848646,,3.5635996376871786,2.70805020110221,2022-02-15,3000.0,5247.46
PROP-B9B2AAC7A639,6500000,Bengaluru,Whitefield,Apartment,2,3,1,1175,2.0,4.0,,,,13.014315,77.638229,1.96,2.64,2.586,3.902,5.484,2.706,1.659,38.1,90523.26,63500.0,40.76,11.7231,86.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,1,Completed,100.0,29.0,40.0,19,0.737,3,64,34,56,64,67.3,587.5,1.5,,0.5,6.377576926700331,,3.731938943574383,2.5434192389111736,2022-05-15,5531.91,5580.610000000001
PROP-6F83A6D3852B,26000000,Bengaluru,Jayanagar,Independent House,4,4,1,2100,,,,,North,13.169373810628288,77.44403623518635,6.709,3.845,6.421,19.78,10.587,5.902,6.497,15.2,148500.0,148500.0,41.3,6.8538,2.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,64,34,56,64,67.3,525.0,1.0,,,6.26530121273771,,3.744787086052232,2.060997491100239,2022-05-15,12380.95,11099.535
PROP-1B05BDBB085B,9900000,Bengaluru,Brick Field Shelters,Villa,3,3,1,1681,,,,,East,12.799352190915698,77.51249191973409,3.534,3.664,6.072,14.17,4.154,8.531,5.034,22.7,56584.17,35000.0,30.0,4.2424,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,29.3,58.0,17.0,21,0.714,2,29,16,26,29,51.3,560.333,1.0,,,6.330314312309758,,3.4339872044851463,1.65677940874315,2021-08-15,5889.35,7193.965
PROP-1B522F7E5485,4500000,Bengaluru,Jalahalli West,Apartment,2,2,1,790,,,1.0,Semi-Furnished,South-East,12.728630678946566,77.63649683419368,2.047,8.506,10.531,21.695,7.051,4.834,1.512,18.6,24000.0,24000.0,30.0,6.4,1.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,1,Completed,100.0,37.0,49.0,22,0.773,1,32,16,27,32,52.7,395.0,1.0,,,5.981414211254481,,3.4339872044851463,2.0014800002101243,2022-08-15,5696.2,6574.07
PROP-74376609C775,5100000,Bengaluru,Kadugondanahalli,Apartment,2,3,1,1200,1.0,4.0,,,,13.144007731942583,77.74659676076202,5.681,8.971,9.253,9.98,6.648,5.029,1.909,9.6,70000.0,70000.0,31.55,16.4706,2.0,103.56,1.96,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,1,Ongoing,46.3,41.0,19.0,14,0.571,0,31,17,28,31,49.0,600.0,1.5,,0.25,6.398594934535208,,3.482777368654578,2.86051946814693,2018-08-15,4250.0,4958.335
PROP-B9945CF42A39,3700000,Bengaluru,Electronic City,Apartment,2,3,0,1080,1.0,,,,,12.943694,77.66531950000001,1.558,1.73,6.281,4.855,5.111,2.738,0.501,38.2,36560.0,30000.0,23.64,9.7297,25.0,103.56,1.96,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,0,Unregistered,,,,0,1.0,0,33,17,28,33,52.0,540.0,1.5,0.963,,6.293419278846481,0.674473915294324,3.204371138665319,2.373015597258271,2018-08-15,3425.93,4375.0
PROP-80CF2D62D63E,5640000,Bengaluru,Hbr Layout,Apartment,2,3,1,1175,2.0,4.0,,,,13.003757678104977,77.65370455509668,2.175,0.865,2.516,3.142,5.865,4.123,1.283,41.2,28083.33,30000.0,29.79,6.383,6.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,0,Unregistered,,,,0,1.0,0,29,15,25,29,50.7,587.5,1.5,,0.5,6.377576926700331,,3.427189961936409,1.9991800600770284,2022-08-15,4800.0,6009.45
PROP-34E9B4D262A5,5100000,Bengaluru,Anantapura,Apartment,2,3,1,875,3.0,4.0,,,,13.131690356906626,77.34884631078101,10.948,11.034,7.958,21.632,14.016,9.63,8.657,3.2,70000.0,70000.0,22.58,16.4706,1.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,60.0,55.0,33.0,11,0.636,1,33,17,29,33,50.0,437.5,1.5,,0.75,6.083359811812238,,3.160398895109225,2.86051946814693,2021-08-15,5828.57,5828.57
PROP-1A191E863B26,6600000,Bengaluru,Electronic City,Independent House,2,3,0,1050,,,,,,12.943694,77.66531950000001,1.558,1.73,6.281,4.855,5.111,2.738,0.501,38.2,36560.0,30000.0,23.64,5.4545,25.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,525.0,1.5,,,6.26530121273771,,3.204371138665319,1.864777561964627,2021-08-15,6285.71,4375.0
PROP-B183A6ECA433,6000000,Bengaluru,Hsr Layout,Apartment,2,3,1,1082,,,,,,12.970296,77.638803,1.888,1.978,2.396,0.995,3.261,4.047,2.372,43.1,57300.0,50000.0,38.24,10.0,15.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,114,60,98,114,112.7,541.0,1.5,,,6.295266001439646,,3.6696966346971625,2.3978952727983707,2021-02-15,5545.29,5660.38
PROP-BF421BA4E522,7400000,Bengaluru,Harlur,Apartment,2,3,1,1345,2.0,4.0,,,,13.180763218604636,77.76228994904734,2.557,13.033,13.554,13.999,11.05,8.024,6.122,12.8,28000.0,28000.0,34.48,4.5405,2.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,1,Completed,100.0,56.0,58.0,27,0.667,1,29,15,25,29,50.7,672.5,1.5,,0.5,6.512487995850418,,3.5689691574413787,1.712084749394243,2022-08-15,5501.86,5992.585
PROP-29BBEE08AD6A,20000000,Bengaluru,Btm Layout,Independent House,6,3,1,1200,,,,,,13.063171368595263,77.75069529729447,3.558,4.571,3.795,8.819,4.999,3.977,3.597,23.6,81416.67,25500.0,27.5,1.53,6.0,120.03,1.49,1.97,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,60,34,56,60,63.0,200.0,0.5,,,5.303304908059076,,3.349904087274605,0.9282193027394288,2021-05-15,16666.67,6622.52
PROP-4936D3D76392,11000000,Bengaluru,Banashankari,Apartment,3,3,1,1800,7.0,,,,,12.9670415,77.6311245,2.597,2.76,2.728,1.619,2.526,3.52,2.678,39.3,58690.91,66300.0,27.88,7.2327,11.0,103.56,1.96,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,1,Completed,100.0,27.0,31.0,14,0.571,0,33,17,28,33,52.0,600.0,1.0,,,6.398594934535208,,3.3631493140246254,2.108114028930167,2018-08-15,6111.11,6550.0
PROP-2958A28B1BF2,5380000,Bengaluru,Kalkere,Apartment,2,3,0,1015,1.0,5.0,,,,13.063623265186694,77.59205805841606,2.108,2.046,1.976,7.747,4.381,2.402,3.353,41.0,56584.17,35000.0,30.0,7.8067,1777.0,128.96,1.94,8.78,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,1,Ongoing,58.9,56.0,33.0,11,0.636,0,90,49,81,90,97.0,507.5,1.5,,0.2,6.231465215488615,,3.4339872044851463,2.175512795430261,2022-02-15,5300.49,5328.495
PROP-FA206BD13CF8,25000000,Bengaluru,Banaswadi,Independent House,9,2,1,4000,,,,,,12.791814357660735,77.48293908407791,6.501,6.938,4.095,12.111,6.737,9.126,7.915,13.8,29500.0,35000.0,27.5,1.68,3.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,444.444,0.222,,,6.0990715375507385,,3.349904087274605,0.9858167945227652,2020-11-15,6250.0,7764.95
PROP-AB7855922473,5200000,Bengaluru,Kodigehalli,Apartment,2,3,0,1140,,,1.0,,South,12.75944409755596,77.44468285491527,11.08,5.514,3.822,12.743,6.877,13.67,12.632,14.4,36000.0,36000.0,26.48,8.3077,2.0,128.96,1.94,8.78,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,1,Completed,100.0,28.0,60.0,4,0.5,1,107,55,91,107,108.7,570.0,1.5,,,6.3473892096560105,,3.3134584673541485,2.230842014581144,2022-02-15,4561.4,4693.355
PROP-F7BD9D22747D,26500000,Bengaluru,Kasturi Nagar,Independent House,4,4,1,2400,,,,,,12.92034986703178,77.71628969140433,0.82,5.447,6.162,4.767,2.969,2.995,2.176,41.1,74000.0,62500.0,29.26,2.8302,4.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,0,Unregistered,,,,0,1.0,0,32,16,27,32,52.7,600.0,1.0,,,6.398594934535208,,3.40982670836021,1.342917021150322,2022-08-15,11041.67,8852.46
PROP-77F1D54F3A83,4900000,Bengaluru,Gattahalli,Apartment,2,3,1,1150,1.0,,,,,12.753798737676506,77.54339730398836,3.747,5.242,5.619,19.84,7.163,5.221,7.939,18.8,26750.0,26750.0,24.9,6.551,2.0,139.38,2.02,10.18,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,0,Unregistered,,,,0,1.0,0,73,39,64,73,46.0,575.0,1.5,,,6.356107660695892,,3.254242968705492,2.0216800048212886,2022-11-15,4260.87,5197.615
PROP-F1ED358B82A9,15000000,Bengaluru,Kalyan Nagar,Apartment,3,3,1,1700,2.0,5.0,,,,13.20127370323116,77.38056207756647,12.536,10.548,11.569,26.684,16.634,11.173,8.843,2.9,25666.67,25000.0,26.2,2.0,3.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,61,32,53,61,63.0,566.667,1.0,,0.4,6.341534979193467,,3.3032169733019514,1.0986122886681098,2018-05-15,8823.53,6869.57
PROP-0251A5574962,9500000,Bengaluru,Banaswadi,Apartment,3,3,1,1650,4.0,5.0,,,,12.791814357660735,77.48293908407791,6.501,6.938,4.095,12.111,6.737,9.126,7.915,13.8,29500.0,35000.0,27.5,4.4211,3.0,126.45,3.26,8.44,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,1,Ongoing,83.7,49.0,41.0,9,0.778,0,77,40,65,77,48.0,550.0,1.0,,0.8,6.311734809152915,,3.349904087274605,1.690298746889098,2021-11-15,5757.58,7764.95
PROP-01FEF977AF2F,3600000,Bengaluru,Dunnasandra,Independent House,2,3,0,850,,,,,,13.00882447124086,77.36519455326372,0.312,2.746,4.787,8.345,11.155,4.144,6.182,36.8,56584.17,35000.0,30.0,11.6667,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,69,38,63,69,42.3,425.0,1.5,,,6.054439346269371,,3.4339872044851463,2.5389765026337607,2020-11-15,4235.29,8714.865
PROP-B7F81F0112BF,4600000,Bengaluru,Doddadunnasandra,Independent House,3,3,0,950,,,,,,12.93196159307486,77.34872710936769,3.866,3.32,2.437,6.42,10.862,4.702,2.626,23.6,56584.17,35000.0,30.0,9.1304,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,69,38,63,69,42.3,316.667,1.0,,,5.761003664303485,,3.4339872044851463,2.315540804154262,2020-11-15,4842.11,4842.11
PROP-A31D4F91FDA1,7000000,Bengaluru,Andrahalli,Independent House,3,4,1,2200,,,,,,12.873042230996592,77.65177820715567,5.342,2.377,2.593,10.612,9.77,5.99,2.044,25.1,5500.0,5500.0,11.0,0.9429,1.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,114,60,98,114,112.7,733.333,1.333,,,6.598962604207666,,2.4849066497880004,0.6641817022669302,2021-02-15,3181.82,3800.0
PROP-38DF7ACDB881,700000,Bengaluru,Varadharaja Nagar,Independent House,2,3,0,1200,,,,,,12.863141025033528,77.60243466263006,2.419,1.685,2.105,13.513,6.392,5.533,4.673,42.0,56584.17,35000.0,30.0,60.0,1777.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,33,18,29,33,53.0,600.0,1.5,,,6.398594934535208,,3.4339872044851463,4.110873864173311,2019-08-15,583.33,4605.264999999999
PROP-D652136E415C,3000000,Bengaluru,Electronic City Phase Ii,Apartment,2,3,0,900,5.0,5.0,,,,12.893519276569284,77.49948076057048,5.608,5.278,6.906,8.366,5.058,2.38,2.268,24.5,56584.17,35000.0,30.0,14.0,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,30.0,50.0,15.0,8,0.625,0,73,40,65,73,45.7,450.0,1.5,,1.0,6.111467339502679,,3.4339872044851463,2.70805020110221,2020-11-15,3333.33,4731.58
PROP-063912162F60,34000000,Bengaluru,Koramangala,Independent House,6,4,1,2400,,,,,North,12.9955925,77.596478,2.497,3.029,3.562,4.983,2.748,1.418,2.487,41.6,83941.18,80000.0,50.0,2.8235,17.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,27,15,25,27,48.3,400.0,0.667,,,5.993961427306569,,3.9318256327243257,1.3411662335021428,2019-08-15,14166.67,11161.29
PROP-5A12E1DEB7BB,18000000,Bengaluru,Indira Nagar,Apartment,2,3,1,1199,1.0,6.0,,,,12.874455295612696,77.7994331934198,1.954,1.083,3.11,5.859,12.397,5.329,4.931,39.8,129500.0,107500.0,46.47,7.1667,10.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,88.9,36.0,32.0,24,0.25,0,75,42,69,75,47.3,599.5,1.5,,0.167,6.397762641520038,,3.8600979325632263,2.1000649105068945,2018-11-15,15012.51,11416.665
PROP-B2A436AFA30B,7300000,Bengaluru,Chansandra,Apartment,2,3,0,1272,1.0,13.0,,,,13.213354293004825,77.67138609008397,7.723,9.883,12.837,13.824,14.278,4.832,5.488,5.1,56584.17,35000.0,30.0,5.7534,1777.0,126.45,3.26,8.44,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,1,Completed,100.0,42.0,64.0,12,0.667,0,74,41,67,74,44.3,636.0,1.5,,0.077,6.456769655572163,,3.4339872044851463,1.910046081772015,2021-11-15,5738.99,5561.805
PROP-FA9BF2EA2AD3,9500000,Bengaluru,Ulsoor,Independent House,4,3,1,1800,,,,,,13.029074768114628,77.69636923705067,2.069,3.119,2.081,7.105,4.263,5.226,3.216,34.6,56584.17,35000.0,30.0,4.4211,1777.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,64,34,56,64,67.3,450.0,0.75,,,6.111467339502679,,3.4339872044851463,1.690298746889098,2022-05-15,5277.78,11666.67
PROP-A0F31EFEC8DF,12500000,Bengaluru,Krishnarajapura,Independent House,5,4,1,2600,,,,,,12.922354681579932,77.37931126725316,6.03,0.586,1.186,3.891,7.943,2.109,4.96,37.9,56584.17,35000.0,30.0,3.36,1777.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,1,Ongoing,93.2,44.0,41.0,8,0.875,1,70,38,62,70,75.0,520.0,0.8,,,6.255750041753367,,3.4339872044851463,1.4724720573609429,2022-05-15,4807.69,5328.045
PROP-BE2A58E55014,5000000,Bengaluru,Murugeshpalya,Apartment,2,3,1,900,2.0,,,,,13.193964444398963,77.65901974953194,8.636,11.472,10.627,11.774,12.85,2.454,4.554,6.7,41000.0,33000.0,34.73,7.92,5.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,1,Ongoing,40.0,30.0,12.0,8,0.75,2,64,34,56,64,67.3,450.0,1.5,,,6.111467339502679,,3.5759906720353185,2.188295946591918,2022-05-15,5555.56,8878.705
PROP-21A4CEA38FC7,25000000,Bengaluru,Padmanabhanagar,Independent House,8,3,1,1200,,,,,,13.137227063881513,77.75549723633263,4.518,9.323,9.357,10.349,6.596,6.002,2.553,11.1,56584.17,35000.0,30.0,1.68,1777.0,133.22,3.08,10.48,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,64,34,56,64,67.3,150.0,0.375,,,5.017279836814924,,3.4339872044851463,0.9858167945227652,2022-05-15,20833.33,6600.0
PROP-84680D4605EF,25000000,Bengaluru,Padmanabhanagar,Independent House,2,3,0,1200,,,,,,13.137227063881513,77.75549723633263,4.518,9.323,9.357,10.349,6.596,6.002,2.553,11.1,56584.17,35000.0,30.0,1.68,1777.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,32,17,29,32,50.0,600.0,1.5,,,6.398594934535208,,3.4339872044851463,0.9858167945227652,2020-08-15,20833.33,6600.0
PROP-77307A7460E6,5650000,Bengaluru,Essel Gardens,Apartment,2,3,1,1110,2.0,,,,East,13.001975195907889,77.76402450393255,0.264,2.779,3.31,8.095,4.829,3.935,3.731,45.2,56584.17,35000.0,30.0,7.4336,1777.0,106.95,1.83,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,1,Ongoing,26.8,56.0,15.0,24,0.292,0,93,50,82,93,91.7,555.0,1.5,,,6.320768294250582,,3.4339872044851463,2.1322237271188054,2019-02-15,5090.09,5351.185
PROP-4406879C04B8,10000000,Bengaluru,Kaggadasapura,Independent House,5,4,1,2300,,,1.0,,,13.016207997279212,77.57180884144196,3.751,1.09,1.741,3.589,4.92,3.474,1.053,41.9,26062.5,22500.0,24.12,2.7,8.0,115.99,2.03,8.58,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,86,48,79,86,96.0,460.0,0.8,,,6.133398042996649,,3.223664341599998,1.308332819650179,2020-02-15,4347.83,4779.41
PROP-F1C6F8EAEF70,4600000,Bengaluru,Ramamurthy Nagar,Independent House,1,2,0,600,,,,,,13.154399994228218,77.44700942341638,5.035,2.149,5.025,18.199,8.892,4.333,4.966,23.0,18576.92,18000.0,23.53,4.6957,13.0,120.03,1.49,1.97,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,60,34,56,60,63.0,600.0,2.0,,,6.398594934535208,,3.199896858270398,1.7397115041833129,2021-05-15,7666.67,6282.610000000001
PROP-7E43CED63487,12100000,Bengaluru,Malleswaram,Apartment,3,3,1,1433,3.0,,,,,12.830944848634983,77.67575657305792,4.855,4.122,6.14,10.266,9.373,5.282,5.704,16.4,56584.17,35000.0,30.0,3.4711,1777.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,33,18,29,33,53.0,477.667,1.0,0.724,,6.171005157318647,0.5446471722415014,3.4339872044851463,1.4976344633627132,2019-08-15,8443.82,12189.869999999999
PROP-D4F3E216F4A6,12000000,Bengaluru,Kasturi Nagar,Apartment,2,3,1,1200,3.0,4.0,,,,12.92034986703178,77.71628969140433,0.82,5.447,6.162,4.767,2.969,2.995,2.176,41.1,74000.0,62500.0,29.26,6.25,4.0,117.94,1.5,7.77,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,0,Unregistered,,,,0,1.0,0,59,33,54,59,71.3,600.0,1.5,,0.75,6.398594934535208,,3.40982670836021,1.9810014688665836,2020-05-15,10000.0,8852.46
PROP-1CD4344A6E0F,7500000,Bengaluru,Somasundarapalya,Apartment,3,3,1,1657,2.0,4.0,,,North,12.74237782912045,77.63948790404278,3.598,6.952,9.73,20.254,8.541,5.079,2.307,14.0,19000.0,19000.0,29.23,3.04,1.0,115.99,2.03,8.58,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,1,Ongoing,35.4,48.0,17.0,18,0.444,0,108,57,93,108,100.3,552.333,1.0,,0.5,6.315959990272659,,3.408834808791367,1.396244691973059,2020-02-15,4526.25,4745.76
PROP-5D44A9CB0264,6000000,Bengaluru,Kudlu,Apartment,3,3,0,1245,1.0,,,,,12.740432085297728,77.8092227323606,6.042,4.716,9.459,17.973,6.824,16.406,3.31,12.6,100000.0,100000.0,31.25,20.0,1.0,115.99,2.03,8.58,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,108,57,93,108,100.3,415.0,1.0,,,6.030685260261263,,3.4735180432417816,3.044522437723423,2020-02-15,4819.28,5042.02
PROP-37382CBB3A23,4450000,Bengaluru,Subramanyapura,Apartment,2,3,0,1040,2.0,4.0,,,,13.217927564813053,77.38187986578485,14.017,11.818,11.343,28.042,18.137,12.702,8.226,2.2,56584.17,35000.0,30.0,9.4382,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,61,32,53,61,63.0,520.0,1.5,,0.5,6.255750041753367,,3.4339872044851463,2.3454721537964227,2018-05-15,4278.85,5525.985000000001
PROP-CCC9097E109D,8700000,Bengaluru,Hsr Layout,Independent House,3,3,1,1687,,,,,,12.970296,77.638803,1.888,1.978,2.396,0.995,3.261,4.047,2.372,43.1,57300.0,50000.0,38.24,6.8966,15.0,115.99,2.03,8.58,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,108,57,93,108,100.3,562.333,1.0,,,6.333870927532858,,3.6696966346971625,2.066432287086196,2020-02-15,5157.08,5660.38
PROP-A36F0478D992,5300000,Bengaluru,C V Raman Nagar,Apartment,2,3,1,990,3.0,,,,,12.883485299914724,77.5003108757654,6.583,5.464,6.523,9.483,6.166,1.44,3.341,24.7,39250.0,38000.0,30.94,8.6038,12.0,117.94,1.5,7.77,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,0,Unregistered,,,,0,1.0,0,59,33,54,59,71.3,495.0,1.5,,,6.206575926724928,,3.4638591427868666,2.262158853485777,2020-05-15,5353.54,6200.0
PROP-31774D75A02E,5000000,Bengaluru,Hurulichikanahalli,Independent House,3,3,0,1600,,,,,,12.942870375595325,77.44474990421233,2.113,2.716,6.48,4.172,0.7,7.327,4.291,33.9,56584.17,35000.0,30.0,8.4,1777.0,109.42,2.27,7.29,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,68,37,61,68,70.7,533.333,1.0,,,6.281019240110931,,3.4339872044851463,2.2407096892759584,2019-05-15,3125.0,4863.16
PROP-B68F6CB38ABE,8600000,Bengaluru,Hsr Layout,Independent House,3,3,1,1687,,,,,East,12.970296,77.638803,1.888,1.978,2.396,0.995,3.261,4.047,2.372,43.1,57300.0,50000.0,38.24,6.9767,15.0,139.38,2.02,10.18,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,0,Unregistered,,,,0,1.0,0,73,39,64,73,46.0,562.333,1.0,,,6.333870927532858,,3.6696966346971625,2.0765247920984344,2022-11-15,5097.81,5660.38
