rera_id,developer,project_name,city,locality,project_status,project_start_date,project_completion_date,total_units,sold_units,unsold_units
RERA-TEL-H9441060,Nimisha,Legacy Heights Phase 2,Hyderabad,Multiple Localities,Completed,2016-09-01,2020-05-01,100,86,14
RERA-TEL-H7993313,Nimisha,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Completed,2013-06-01,2016-11-01,137,109,28
RERA-MHA-H6314820,Nimisha,Legacy Heights Phase 4,Mumbai,Multiple Localities,Completed,2016-01-01,2019-01-01,192,172,20
RERA-WBR-H0527134,Nimisha,Legacy Heights Phase 5,Kolkata,Multiple Localities,Ongoing,2018-07-01,2021-01-01,319,287,32
RERA-DEL-H0175842,Nimisha,Legacy Heights Phase 6,Delhi,Multiple Localities,Completed,2014-11-01,2017-09-01,74,65,9
RERA-MHA-H5879929,Nimisha,Legacy Heights Phase 7,Pune,Multiple Localities,Completed,2013-10-01,2016-07-01,328,242,86
RERA-DEL-H3172108,Nimisha,Legacy Heights Phase 8,Delhi,Multiple Localities,Completed,2016-05-01,2018-09-01,169,143,26
RERA-TEL-H7722465,Akul,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Completed,2013-02-01,2015-03-01,93,64,29
RERA-TNR-H4969940,Akul,Legacy Heights Phase 2,Chennai,Multiple Localities,Completed,2016-05-01,2018-09-01,180,142,38
RERA-MHA-H2220557,Akul,Legacy Heights Phase 3,Pune,Multiple Localities,Completed,2017-02-01,2020-03-01,73,46,27
RERA-WBR-H9486671,Akul,Legacy Heights Phase 4,Kolkata,Multiple Localities,Ongoing,2019-12-01,2023-11-01,59,38,21
RERA-KAR-H6846922,Akul,Legacy Heights Phase 5,Bengaluru,Multiple Localities,Completed,2014-11-01,2017-09-01,315,192,123
RERA-WBR-H1172151,Akul,Legacy Heights Phase 6,Kolkata,Multiple Localities,Ongoing,2019-04-01,2022-07-01,137,95,42
RERA-KAR-H5395498,Akul,Legacy Heights Phase 7,Bengaluru,Multiple Localities,Completed,2014-07-01,2018-01-01,182,149,33
RERA-WBR-H0453534,Max,Legacy Heights Phase 1,Kolkata,Multiple Localities,Ongoing,2018-11-01,2022-09-01,95,71,24
RERA-MHA-H8204825,Max,Legacy Heights Phase 2,Mumbai,Multiple Localities,Completed,2013-06-01,2016-11-01,160,123,37
RERA-WBR-H2540528,Max,Legacy Heights Phase 3,Kolkata,Multiple Localities,Completed,2012-01-01,2014-01-01,283,220,63
RERA-MHA-H4969680,Max,Legacy Heights Phase 4,Mumbai,Multiple Localities,Completed,2012-05-01,2015-09-01,244,175,69
RERA-TNR-H7607824,Max,Legacy Heights Phase 5,Chennai,Multiple Localities,Completed,2012-09-01,2015-05-01,252,191,61
RERA-KAR-H2210546,Max,Legacy Heights Phase 6,Bengaluru,Multiple Localities,Completed,2014-07-01,2018-01-01,219,183,36
RERA-MHA-H4231060,Max,Legacy Heights Phase 7,Mumbai,Multiple Localities,Completed,2016-01-01,2019-01-01,206,129,77
RERA-TNR-H5123706,Max,Legacy Heights Phase 8,Chennai,Multiple Localities,Completed,2014-07-01,2018-01-01,249,161,88
RERA-MHA-H4876935,Max,Legacy Heights Phase 9,Pune,Multiple Localities,Ongoing,2019-08-01,2022-03-01,307,236,71
RERA-TEL-H3755758,Max,Legacy Heights Phase 10,Hyderabad,Multiple Localities,Ongoing,2018-07-01,2021-01-01,299,236,63
RERA-TEL-H9853169,Max,Legacy Heights Phase 11,Hyderabad,Multiple Localities,Completed,2013-06-01,2016-11-01,52,42,10
RERA-DEL-H2756344,Max,Legacy Heights Phase 12,Delhi,Multiple Localities,Completed,2012-01-01,2014-01-01,336,292,44
RERA-TEL-H7410137,Max,Legacy Heights Phase 13,Hyderabad,Multiple Localities,Completed,2013-02-01,2015-03-01,48,31,17
RERA-KAR-H2789942,Smiron,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Ongoing,2018-07-01,2021-01-01,47,31,16
RERA-WBR-H4471489,Smiron,Legacy Heights Phase 2,Kolkata,Multiple Localities,Completed,2013-06-01,2016-11-01,135,109,26
RERA-WBR-H5518947,Smiron,Legacy Heights Phase 3,Kolkata,Multiple Localities,Completed,2015-04-01,2017-07-01,319,229,90
RERA-TNR-H7176167,Smiron,Legacy Heights Phase 4,Chennai,Multiple Localities,Ongoing,2019-08-01,2022-03-01,233,170,63
RERA-TNR-H8089616,Smiron,Legacy Heights Phase 5,Chennai,Multiple Localities,Completed,2012-09-01,2015-05-01,290,182,108
RERA-WBR-H1401622,Smiron,Legacy Heights Phase 6,Kolkata,Multiple Localities,Ongoing,2018-07-01,2021-01-01,208,126,82
RERA-TNR-H3403904,Smiron,Legacy Heights Phase 7,Chennai,Multiple Localities,Completed,2012-05-01,2015-09-01,54,34,20
RERA-KAR-H4925133,Smiron,Legacy Heights Phase 8,Bengaluru,Multiple Localities,Completed,2017-02-01,2020-03-01,55,41,14
RERA-WBR-H3890543,Globe,Legacy Heights Phase 1,Kolkata,Multiple Localities,Ongoing,2019-12-01,2023-11-01,156,106,50
RERA-MHA-H7519048,Globe,Legacy Heights Phase 2,Pune,Multiple Localities,Completed,2012-09-01,2015-05-01,288,239,49
RERA-WBR-H9114769,Globe,Legacy Heights Phase 3,Kolkata,Multiple Localities,Completed,2013-06-01,2016-11-01,132,105,27
RERA-WBR-H6800825,Silverline,Legacy Heights Phase 1,Kolkata,Multiple Localities,Completed,2013-06-01,2016-11-01,251,153,98
RERA-WBR-H4127219,Silverline,Legacy Heights Phase 2,Kolkata,Multiple Localities,Completed,2015-04-01,2017-07-01,330,296,34
RERA-WBR-H1816149,Silverline,Legacy Heights Phase 3,Kolkata,Multiple Localities,Completed,2017-06-01,2019-11-01,209,152,57
RERA-KAR-H8858571,Indwin,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Completed,2015-08-01,2019-03-01,272,214,58
RERA-MHA-H6862715,Indwin,Legacy Heights Phase 2,Pune,Multiple Localities,Completed,2015-12-01,2018-11-01,136,84,52
RERA-TEL-H7053919,Indwin,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Ongoing,2019-04-01,2022-07-01,225,191,34
RERA-DEL-H3708536,Mahidhara,Legacy Heights Phase 1,Delhi,Multiple Localities,Completed,2012-09-01,2015-05-01,250,155,95
RERA-WBR-H2294556,Mahidhara,Legacy Heights Phase 2,Kolkata,Multiple Localities,Completed,2016-05-01,2018-09-01,302,226,76
RERA-KAR-H9795556,Mahidhara,Legacy Heights Phase 3,Bengaluru,Multiple Localities,Completed,2016-05-01,2018-09-01,283,175,108
RERA-WBR-H3975904,Mahidhara,Legacy Heights Phase 4,Kolkata,Multiple Localities,Completed,2012-01-01,2014-01-01,53,32,21
RERA-KAR-H5179004,Mahidhara,Legacy Heights Phase 5,Bengaluru,Multiple Localities,Completed,2016-09-01,2020-05-01,123,105,18
RERA-WBR-H8424344,Mahidhara,Legacy Heights Phase 6,Kolkata,Multiple Localities,Completed,2012-01-01,2014-01-01,67,54,13
RERA-MHA-H5725909,Mahidhara,Legacy Heights Phase 7,Pune,Multiple Localities,Ongoing,2017-10-01,2021-07-01,105,82,23
RERA-DEL-H9588956,Mahidhara,Legacy Heights Phase 8,Delhi,Multiple Localities,Completed,2016-01-01,2019-01-01,182,156,26
RERA-TEL-H5674925,Mahidhara,Legacy Heights Phase 9,Hyderabad,Multiple Localities,Completed,2017-02-01,2020-03-01,267,173,94
RERA-TEL-H1137271,BDA,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Ongoing,2019-12-01,2023-11-01,280,229,51
RERA-DEL-H3126825,BDA,Legacy Heights Phase 2,Delhi,Multiple Localities,Completed,2013-10-01,2016-07-01,333,233,100
RERA-WBR-H7770399,BDA,Legacy Heights Phase 3,Kolkata,Multiple Localities,Ongoing,2019-04-01,2022-07-01,317,263,54
RERA-MHA-H0366781,BDA,Legacy Heights Phase 4,Pune,Multiple Localities,Ongoing,2017-10-01,2021-07-01,101,71,30
RERA-DEL-H9260907,BDA,Legacy Heights Phase 5,Delhi,Multiple Localities,Completed,2015-08-01,2019-03-01,82,50,32
RERA-WBR-H6196283,BDA,Legacy Heights Phase 6,Kolkata,Multiple Localities,Completed,2015-08-01,2019-03-01,256,212,44
RERA-MHA-H3186982,BDA,Legacy Heights Phase 7,Pune,Multiple Localities,Ongoing,2018-03-01,2021-05-01,315,248,67
RERA-TNR-H0647702,BDA,Legacy Heights Phase 8,Chennai,Multiple Localities,Ongoing,2018-07-01,2021-01-01,253,207,46
RERA-KAR-H8422826,BDA,Legacy Heights Phase 9,Bengaluru,Multiple Localities,Completed,2014-11-01,2017-09-01,161,127,34
RERA-DEL-H4458018,BDA,Legacy Heights Phase 10,Delhi,Multiple Localities,Completed,2014-11-01,2017-09-01,179,157,22
RERA-DEL-H7576074,Flavus,Legacy Heights Phase 1,Delhi,Multiple Localities,Completed,2014-11-01,2017-09-01,45,37,8
RERA-MHA-H6559424,Flavus,Legacy Heights Phase 2,Pune,Multiple Localities,Completed,2012-01-01,2014-01-01,195,161,34
RERA-TEL-H8500029,Flavus,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Completed,2017-06-01,2019-11-01,296,222,74
RERA-MHA-H0357016,Flavus,Legacy Heights Phase 4,Mumbai,Multiple Localities,Completed,2012-09-01,2015-05-01,63,54,9
RERA-TEL-H9208781,Flavus,Legacy Heights Phase 5,Hyderabad,Multiple Localities,Completed,2017-02-01,2020-03-01,47,37,10
RERA-DEL-H5511123,Flavus,Legacy Heights Phase 6,Delhi,Multiple Localities,Completed,2015-04-01,2017-07-01,326,254,72
RERA-WBR-H1342123,Flavus,Legacy Heights Phase 7,Kolkata,Multiple Localities,Completed,2015-08-01,2019-03-01,256,163,93
RERA-KAR-H0417600,Flavus,Legacy Heights Phase 8,Bengaluru,Multiple Localities,Completed,2012-01-01,2014-01-01,205,180,25
RERA-TNR-H9145597,Flavus,Legacy Heights Phase 9,Chennai,Multiple Localities,Completed,2017-06-01,2019-11-01,217,173,44
RERA-KAR-H3829308,Flavus,Legacy Heights Phase 10,Bengaluru,Multiple Localities,Completed,2016-05-01,2018-09-01,255,206,49
RERA-TEL-H0321995,Flavus,Legacy Heights Phase 11,Hyderabad,Multiple Localities,Completed,2015-12-01,2018-11-01,264,195,69
RERA-DEL-H9279434,Flavus,Legacy Heights Phase 12,Delhi,Multiple Localities,Completed,2014-03-01,2016-05-01,196,160,36
RERA-DEL-H9378697,Banjara,Legacy Heights Phase 1,Delhi,Multiple Localities,Completed,2013-06-01,2016-11-01,270,162,108
RERA-MHA-H2259568,Banjara,Legacy Heights Phase 2,Mumbai,Multiple Localities,Completed,2012-01-01,2014-01-01,235,178,57
RERA-MHA-H9115203,Banjara,Legacy Heights Phase 3,Pune,Multiple Localities,Completed,2015-08-01,2019-03-01,253,207,46
RERA-TEL-H2346095,Banjara,Legacy Heights Phase 4,Hyderabad,Multiple Localities,Ongoing,2019-04-01,2022-07-01,286,200,86
RERA-MHA-H3142886,Banjara,Legacy Heights Phase 5,Mumbai,Multiple Localities,Ongoing,2018-07-01,2021-01-01,54,44,10
RERA-TNR-H5371328,Banjara,Legacy Heights Phase 6,Chennai,Multiple Localities,Completed,2012-01-01,2014-01-01,203,121,82
RERA-KAR-H7712653,Banjara,Legacy Heights Phase 7,Bengaluru,Multiple Localities,Ongoing,2017-10-01,2021-07-01,137,101,36
RERA-TNR-H6910548,Banjara,Legacy Heights Phase 8,Chennai,Multiple Localities,Completed,2016-05-01,2018-09-01,313,187,126
RERA-KAR-H4165116,Niranjan,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Completed,2016-01-01,2019-01-01,179,118,61
RERA-WBR-H9004170,Niranjan,Legacy Heights Phase 2,Kolkata,Multiple Localities,Completed,2014-07-01,2018-01-01,106,77,29
RERA-TNR-H3347651,Niranjan,Legacy Heights Phase 3,Chennai,Multiple Localities,Completed,2015-12-01,2018-11-01,128,87,41
RERA-WBR-H5795028,Niranjan,Legacy Heights Phase 4,Kolkata,Multiple Localities,Completed,2016-05-01,2018-09-01,305,198,107
RERA-MHA-H7741894,Niranjan,Legacy Heights Phase 5,Mumbai,Multiple Localities,Ongoing,2018-11-01,2022-09-01,327,196,131
RERA-WBR-H8395192,Niranjan,Legacy Heights Phase 6,Kolkata,Multiple Localities,Completed,2012-01-01,2014-01-01,105,69,36
RERA-MHA-H4682561,Niranjan,Legacy Heights Phase 7,Pune,Multiple Localities,Completed,2013-10-01,2016-07-01,76,68,8
RERA-DEL-H2214379,Keya,Legacy Heights Phase 1,Delhi,Multiple Localities,Completed,2015-12-01,2018-11-01,285,210,75
RERA-DEL-H7230315,Keya,Legacy Heights Phase 2,Delhi,Multiple Localities,Completed,2015-04-01,2017-07-01,237,189,48
RERA-TNR-H4803970,Keya,Legacy Heights Phase 3,Chennai,Multiple Localities,Completed,2014-07-01,2018-01-01,321,234,87
RERA-TNR-H6432569,Keya,Legacy Heights Phase 4,Chennai,Multiple Localities,Completed,2013-10-01,2016-07-01,158,101,57
RERA-TEL-H7059758,Manito,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Ongoing,2018-07-01,2021-01-01,163,122,41
RERA-KAR-H9113414,Manito,Legacy Heights Phase 2,Bengaluru,Multiple Localities,Ongoing,2018-07-01,2021-01-01,215,167,48
RERA-WBR-H5570627,Manito,Legacy Heights Phase 3,Kolkata,Multiple Localities,Completed,2015-04-01,2017-07-01,55,39,16
RERA-TEL-H4161249,Manito,Legacy Heights Phase 4,Hyderabad,Multiple Localities,Completed,2013-02-01,2015-03-01,213,153,60
RERA-MHA-H7752647,Manito,Legacy Heights Phase 5,Pune,Multiple Localities,Ongoing,2019-04-01,2022-07-01,320,204,116
RERA-TNR-H4791166,Shettys,Legacy Heights Phase 1,Chennai,Multiple Localities,Ongoing,2018-03-01,2021-05-01,185,118,67
RERA-KAR-H2720905,Shettys,Legacy Heights Phase 2,Bengaluru,Multiple Localities,Completed,2013-06-01,2016-11-01,169,118,51
RERA-TEL-H5699261,Shettys,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Completed,2017-06-01,2019-11-01,67,58,9
RERA-WBR-H2854177,Shettys,Legacy Heights Phase 4,Kolkata,Multiple Localities,Completed,2013-02-01,2015-03-01,61,42,19
RERA-MHA-H6699360,Shettys,Legacy Heights Phase 5,Mumbai,Multiple Localities,Completed,2012-05-01,2015-09-01,77,64,13
RERA-MHA-H7435222,Shettys,Legacy Heights Phase 6,Mumbai,Multiple Localities,Ongoing,2018-07-01,2021-01-01,145,114,31
RERA-MHA-H2705841,Shettys,Legacy Heights Phase 7,Mumbai,Multiple Localities,Completed,2013-02-01,2015-03-01,167,140,27
RERA-KAR-H4545838,Shettys,Legacy Heights Phase 8,Bengaluru,Multiple Localities,Ongoing,2018-03-01,2021-05-01,266,207,59
RERA-WBR-H2448780,Shettys,Legacy Heights Phase 9,Kolkata,Multiple Localities,Completed,2016-05-01,2018-09-01,323,284,39
RERA-MHA-H8901158,Shettys,Legacy Heights Phase 10,Mumbai,Multiple Localities,Ongoing,2018-07-01,2021-01-01,87,52,35
RERA-MHA-H9098303,Shettys,Legacy Heights Phase 11,Pune,Multiple Localities,Ongoing,2019-08-01,2022-03-01,82,49,33
RERA-MHA-H4943926,Shettys,Legacy Heights Phase 12,Pune,Multiple Localities,Ongoing,2018-03-01,2021-05-01,66,52,14
RERA-DEL-H7717389,Shettys,Legacy Heights Phase 13,Delhi,Multiple Localities,Completed,2017-06-01,2019-11-01,269,217,52
RERA-MHA-H7311250,Shettys,Legacy Heights Phase 14,Mumbai,Multiple Localities,Completed,2014-03-01,2016-05-01,155,97,58
RERA-TEL-H0065892,NS,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Completed,2016-01-01,2019-01-01,330,217,113
RERA-WBR-H1375001,NS,Legacy Heights Phase 2,Kolkata,Multiple Localities,Completed,2013-02-01,2015-03-01,297,198,99
RERA-WBR-H5511314,NS,Legacy Heights Phase 3,Kolkata,Multiple Localities,Completed,2014-03-01,2016-05-01,202,129,73
RERA-TEL-H5535519,Kengeri,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Ongoing,2019-08-01,2022-03-01,125,78,47
RERA-TEL-H1898076,Kengeri,Legacy Heights Phase 2,Hyderabad,Multiple Localities,Completed,2016-05-01,2018-09-01,50,35,15
RERA-WBR-H6509230,Kengeri,Legacy Heights Phase 3,Kolkata,Multiple Localities,Ongoing,2018-03-01,2021-05-01,223,156,67
RERA-DEL-H1416053,Kengeri,Legacy Heights Phase 4,Delhi,Multiple Localities,Ongoing,2017-10-01,2021-07-01,322,289,33
RERA-MHA-H2873284,Kengeri,Legacy Heights Phase 5,Mumbai,Multiple Localities,Completed,2016-05-01,2018-09-01,171,107,64
RERA-MHA-H6046600,Kengeri,Legacy Heights Phase 6,Mumbai,Multiple Localities,Completed,2012-01-01,2014-01-01,221,174,47
RERA-TEL-H4380337,Kengeri,Legacy Heights Phase 7,Hyderabad,Multiple Localities,Completed,2013-02-01,2015-03-01,272,198,74
RERA-KAR-H6524339,BVR,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Completed,2015-04-01,2017-07-01,320,240,80
RERA-MHA-H6080155,BVR,Legacy Heights Phase 2,Mumbai,Multiple Localities,Completed,2015-04-01,2017-07-01,182,116,66
RERA-TNR-H3722443,BVR,Legacy Heights Phase 3,Chennai,Multiple Localities,Completed,2015-12-01,2018-11-01,304,218,86
RERA-DEL-H1076490,BVR,Legacy Heights Phase 4,Delhi,Multiple Localities,Completed,2014-11-01,2017-09-01,217,160,57
RERA-MHA-H4929109,BVR,Legacy Heights Phase 5,Mumbai,Multiple Localities,Ongoing,2017-10-01,2021-07-01,183,120,63
RERA-DEL-H2351729,BVR,Legacy Heights Phase 6,Delhi,Multiple Localities,Completed,2013-02-01,2015-03-01,48,37,11
RERA-DEL-H8751793,BVR,Legacy Heights Phase 7,Delhi,Multiple Localities,Completed,2013-10-01,2016-07-01,246,184,62
RERA-TNR-H6528262,BVR,Legacy Heights Phase 8,Chennai,Multiple Localities,Ongoing,2018-11-01,2022-09-01,338,216,122
RERA-MHA-H8557431,'Multi',Legacy Heights Phase 1,Mumbai,Multiple Localities,Ongoing,2019-04-01,2022-07-01,128,76,52
RERA-TEL-H4516923,'Multi',Legacy Heights Phase 2,Hyderabad,Multiple Localities,Completed,2015-04-01,2017-07-01,261,211,50
RERA-KAR-H3954143,'Multi',Legacy Heights Phase 3,Bengaluru,Multiple Localities,Ongoing,2019-12-01,2023-11-01,151,93,58
RERA-KAR-H0125969,'Multi',Legacy Heights Phase 4,Bengaluru,Multiple Localities,Completed,2013-10-01,2016-07-01,240,189,51
RERA-KAR-H7044152,'Multi',Legacy Heights Phase 5,Bengaluru,Multiple Localities,Completed,2012-05-01,2015-09-01,44,30,14
RERA-DEL-H5335842,'Multi',Legacy Heights Phase 6,Delhi,Multiple Localities,Completed,2014-11-01,2017-09-01,262,180,82
RERA-TNR-H5605336,'Multi',Legacy Heights Phase 7,Chennai,Multiple Localities,Completed,2012-05-01,2015-09-01,120,97,23
RERA-DEL-H6317756,'Multi',Legacy Heights Phase 8,Delhi,Multiple Localities,Completed,2016-09-01,2020-05-01,86,77,9
RERA-TNR-H3045946,'Multi',Legacy Heights Phase 9,Chennai,Multiple Localities,Completed,2014-03-01,2016-05-01,171,121,50
RERA-KAR-H6943680,'Multi',Legacy Heights Phase 10,Bengaluru,Multiple Localities,Completed,2012-05-01,2015-09-01,328,229,99
RERA-MHA-H7297963,'Multi',Legacy Heights Phase 11,Mumbai,Multiple Localities,Completed,2015-04-01,2017-07-01,275,231,44
RERA-MHA-H2196100,'Multi',Legacy Heights Phase 12,Mumbai,Multiple Localities,Completed,2016-05-01,2018-09-01,90,75,15
RERA-TNR-H1085480,'Multi',Legacy Heights Phase 13,Chennai,Multiple Localities,Completed,2012-09-01,2015-05-01,321,240,81
RERA-MHA-H7653648,CoEvolve,Legacy Heights Phase 1,Mumbai,Multiple Localities,Completed,2012-05-01,2015-09-01,57,47,10
RERA-KAR-H6694619,CoEvolve,Legacy Heights Phase 2,Bengaluru,Multiple Localities,Completed,2015-08-01,2019-03-01,98,63,35
RERA-WBR-H1832955,CoEvolve,Legacy Heights Phase 3,Kolkata,Multiple Localities,Completed,2015-12-01,2018-11-01,277,168,109
RERA-KAR-H3848260,CoEvolve,Legacy Heights Phase 4,Bengaluru,Multiple Localities,Completed,2016-05-01,2018-09-01,205,176,29
RERA-WBR-H1214190,CoEvolve,Legacy Heights Phase 5,Kolkata,Multiple Localities,Ongoing,2018-03-01,2021-05-01,75,57,18
RERA-DEL-H5262109,CoEvolve,Legacy Heights Phase 6,Delhi,Multiple Localities,Completed,2017-02-01,2020-03-01,88,58,30
RERA-KAR-H4369085,CoEvolve,Legacy Heights Phase 7,Bengaluru,Multiple Localities,Completed,2017-02-01,2020-03-01,259,222,37
RERA-TEL-H7136456,CoEvolve,Legacy Heights Phase 8,Hyderabad,Multiple Localities,Completed,2012-09-01,2015-05-01,136,115,21
RERA-MHA-H1053202,CoEvolve,Legacy Heights Phase 9,Mumbai,Multiple Localities,Completed,2014-07-01,2018-01-01,243,194,49
RERA-WBR-H0172791,Regal,Legacy Heights Phase 1,Kolkata,Multiple Localities,Ongoing,2019-12-01,2023-11-01,276,195,81
RERA-WBR-H9478163,Regal,Legacy Heights Phase 2,Kolkata,Multiple Localities,Completed,2015-12-01,2018-11-01,153,120,33
RERA-TEL-H7045275,Regal,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Completed,2015-08-01,2019-03-01,117,94,23
RERA-MHA-H0278042,Regal,Legacy Heights Phase 4,Pune,Multiple Localities,Completed,2014-07-01,2018-01-01,160,115,45
RERA-WBR-H0300981,Hennur,Legacy Heights Phase 1,Kolkata,Multiple Localities,Ongoing,2017-10-01,2021-07-01,240,148,92
RERA-MHA-H7696447,Hennur,Legacy Heights Phase 2,Mumbai,Multiple Localities,Ongoing,2019-08-01,2022-03-01,266,215,51
RERA-KAR-H8407110,Hennur,Legacy Heights Phase 3,Bengaluru,Multiple Localities,Ongoing,2018-03-01,2021-05-01,319,242,77
RERA-MHA-H9645933,Hennur,Legacy Heights Phase 4,Pune,Multiple Localities,Ongoing,2017-10-01,2021-07-01,223,185,38
RERA-TNR-H4280029,Hennur,Legacy Heights Phase 5,Chennai,Multiple Localities,Completed,2017-06-01,2019-11-01,43,25,18
RERA-WBR-H0501998,Hennur,Legacy Heights Phase 6,Kolkata,Multiple Localities,Ongoing,2018-07-01,2021-01-01,219,179,40
RERA-DEL-H7744653,Hennur,Legacy Heights Phase 7,Delhi,Multiple Localities,Completed,2017-02-01,2020-03-01,268,233,35
RERA-TEL-H8853997,Rk,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Completed,2017-06-01,2019-11-01,195,130,65
RERA-DEL-H2769270,Rk,Legacy Heights Phase 2,Delhi,Multiple Localities,Ongoing,2018-07-01,2021-01-01,144,97,47
RERA-KAR-H6140505,Rk,Legacy Heights Phase 3,Bengaluru,Multiple Localities,Completed,2013-02-01,2015-03-01,226,192,34
RERA-MHA-H5366292,Rk,Legacy Heights Phase 4,Mumbai,Multiple Localities,Completed,2016-09-01,2020-05-01,188,146,42
RERA-WBR-H9061970,Rk,Legacy Heights Phase 5,Kolkata,Multiple Localities,Completed,2014-03-01,2016-05-01,138,93,45
RERA-MHA-H8842015,Rk,Legacy Heights Phase 6,Pune,Multiple Localities,Ongoing,2019-12-01,2023-11-01,338,270,68
RERA-TEL-H2449740,Gold,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Completed,2016-09-01,2020-05-01,183,157,26
RERA-MHA-H7600172,Gold,Legacy Heights Phase 2,Mumbai,Multiple Localities,Completed,2016-01-01,2019-01-01,257,197,60
RERA-MHA-H2968071,Gold,Legacy Heights Phase 3,Pune,Multiple Localities,Ongoing,2019-08-01,2022-03-01,251,160,91
RERA-TNR-H4192416,Gold,Legacy Heights Phase 4,Chennai,Multiple Localities,Completed,2012-05-01,2015-09-01,327,209,118
RERA-TEL-H5598866,Gold,Legacy Heights Phase 5,Hyderabad,Multiple Localities,Completed,2014-03-01,2016-05-01,97,75,22
RERA-WBR-H4159067,Gold,Legacy Heights Phase 6,Kolkata,Multiple Localities,Completed,2015-08-01,2019-03-01,295,259,36
RERA-DEL-H5737626,Gold,Legacy Heights Phase 7,Delhi,Multiple Localities,Completed,2014-03-01,2016-05-01,210,159,51
RERA-KAR-H8585634,Gold,Legacy Heights Phase 8,Bengaluru,Multiple Localities,Completed,2014-11-01,2017-09-01,230,154,76
RERA-WBR-H1378508,Gold,Legacy Heights Phase 9,Kolkata,Multiple Localities,Completed,2016-05-01,2018-09-01,60,40,20
RERA-KAR-H3319202,Gold,Legacy Heights Phase 10,Bengaluru,Multiple Localities,Completed,2014-07-01,2018-01-01,224,143,81
RERA-MHA-H0302052,Daiwik,Legacy Heights Phase 1,Mumbai,Multiple Localities,Completed,2016-09-01,2020-05-01,156,121,35
RERA-KAR-H0595125,Daiwik,Legacy Heights Phase 2,Bengaluru,Multiple Localities,Completed,2017-02-01,2020-03-01,287,238,49
